ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
BBSE3,BOVA11+DIVO11+AUVP11,BOVA11,Insurance,62.22,59.96,75.0,,1.3,0.3,,68.1,31.48,61.0,92.47,False,31,Não,,,False,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,True,True,,True,81124777984.0,8.58,7.24,11.46,12.81,84.38,83.67,0.0,87.93,,,,,,,109.9,-0.1,9.49,28.81,,55.04,44.96,28.18,41.79,48.3,0.0,15.9,32.73,32.99,-9.8,18.8,32.0,30.7,41.79,16.64,0.57,0.53,0.05,41.790000915527344,True,True,True,38.23357311832053,55.668082460274704,50.65454656427556,25.15073681722287,,59.50416498381771,13.011538746592764,,51.015091781672126,53.16131451227513,47.84518306104762,4,True,1.6,14.489547769477152,22.074875960859664,2026-11-03,2026-08-07,última,,,False,False,,,Em Alta,40.599998474121094,2.93104060623246,-0.8070262140230766,True,False,False,sem sinal (Em Alta)
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,61.8,62.12,60.0,,,0.9,,75.56,52.68,66.19,17.12,False,32,Fundo duplo,,,False,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,True,True,0.28,True,5586808832.0,9.07,1.67,3.1,1.97,18.4,21.98,17.32,18.56,5.99,1.1,0.89,4.19,0.4,0.6,17.91,0.4,7.44,10.38,1.73,37.54,62.46,20.42,35.35,16.4,-32.8,3.9,27.35,26.88,-42.2,38.3,-26.3,20.42,32.35,-41.66,1.15,0.52,0.03,23.760000228881836,False,False,False,3.350685793305912,6.215522146582466,34.71003341043928,28.958483866033458,44.46632905617533,10.853405399094557,31.69746447292946,16.031188505959655,,,,6,False,13.3,,,n/d,2025-12-22,última,"A Vivara (VIVA3) apresenta-se como uma opção robusta no setor de consumo discricionário, destacando-se por uma eficiência operacional superior à de seus pares, evidenciada pelo ROE de 18,4% e ROIC de 17,3%, ambos confortavelmente acima das médias setoriais de 12,5% e 13,1%. Essa elevada rentabilidade convive com múltiplos de valuation bastante atrativos, uma vez que o P/L de 9,07 e o P/VP de 1,67 sugerem uma relação de qualidade versus preço favorável, indicando que o mercado pode não estar precificando plenamente a capacidade de geração de valor da companhia. No âmbito financeiro, a excelente rentabilidade é sustentada por um endividamento sob controle, com a relação Dívida Líquida/EBITDA em 1,1, patamar significativamente abaixo da média do setor de 2,68, o que, somado a uma liquidez corrente de 4,19, confere extrema segurança ao balanço. Por outro lado, o dividend yield de 3,1% mostra-se modesto, o que é coerente com a estratégia de retenção de lucros para expansão, embora o endividamento baixo permitisse distribuições maiores caso a empresa optasse por um payout mais elevado. O grande ponto de atenção reside no crescimento, visto que o CAGR de receita de cinco anos de apenas 0,4% ficou drasticamente abaixo da média setorial de 33,9%, sinalizando uma expansão histórica recente mais lenta que a de seus concorrentes. No checklist de critérios fundamentalistas, a empresa demonstra solidez ao atender a 6 dos 8 requisitos avaliados, falhando apenas no crescimento frente ao setor e na ocorrência de venda de ações por insiders. Quanto ao valuation por preço-teto, observa-se uma enorme dispersão entre os métodos de avaliação: enquanto os modelos focados em dividendos, como Bazin (R$ 3,35) e Gordon (R$ 6,22), apontam para uma forte sobreprecificação devido ao baixo dividendo atual, as metodologias baseadas em fluxo de caixa e múltiplos de crescimento, como Graham (R$ 28,96), DCF (R$ 34,71) e Lynch (R$ 44,47), revelam um expressivo potencial de valorização frente ao preço atual de R$ 23,76. Em balanço, os principais prós da companhia concentram-se em sua alta rentabilidade, sólida saúde financeira e múltiplos de preço atraentes, enquanto os contras residem no fraco crescimento histórico de receita comparado aos pares e no baixo retorno direto via dividendos.",Fundo duplo,False,False,,,Em Alta,22.700000762939453,4.669601014608604,-33.80047551039339,True,True,True,Fundo duplo — rompeu pescoço ~R$23.54 (candidato)
CYRE3,BOVA11+SMALL11+AUVP11+Wishlist,BOVA11,Consumo discricionário,61.48,58.21,80.0,,,0.9,,60.1,60.98,45.34,68.49,False,33,Fundo duplo,,,False,4,8,False,,True,,False,False,True,True,True,True,8,10,True,True,False,True,False,False,True,False,True,True,False,0.53,True,9333602304.0,5.48,1.0,9.37,7.26,18.26,15.44,7.03,20.62,8.75,3.1,6.18,3.37,0.73,0.5,39.8,16.4,4.8,3.68,1.17,56.08,39.17,19.83,35.31,28.5,-27.8,12.3,26.89,26.34,-43.8,44.8,6.3,19.83,32.0,-9.06,1.7,0.66,0.04,25.479999542236328,False,False,False,13.21965218661731,24.52245480617511,61.60766312675753,51.62979440830486,84.8804494446347,33.60001340433392,44.54595447740421,5.8510821970865985,,,,6,False,14.5,,,2026-11-12,2025-12-10,última,"A Cyrela (CYRE3) apresenta uma interessante assimetria entre qualidade e preço, evidenciada por um ROE de 18,3% que supera confortavelmente a média setorial de 12,5%, enquanto é negociada a múltiplos atrativos, com um P/L de apenas 5,48 e P/VP de 1,0. Essa rentabilidade sobre o patrimônio contrasta, contudo, com um ROIC de 7,0%, que se posiciona abaixo dos pares do setor (13,1%), sugerindo que a eficiência na alocação de capital total ainda carece de otimização frente aos concorrentes. No âmbito financeiro, a sólida margem líquida de 20,62% apoia um expressivo Dividend Yield de 9,37%, o qual se mostra sustentável pela robusta liquidez corrente de 3,37, embora o endividamento mereça atenção, dado que a relação Dívida Líquida/EBITDA de 3,1 está acima da média setorial de 2,68. Quanto ao crescimento, a companhia expandiu sua receita a uma taxa anual de 16,4% nos últimos cinco anos, ritmo que, apesar de robusto, fica abaixo da média de 33,9% registrada pelo seu setor de consumo discricionário. Essa dinâmica mista é refletida no checklist de critérios fundamentalistas, no qual a empresa atende a 4 dos 8 requisitos avaliados, penalizada justamente pelo crescimento inferior aos pares, alavancagem acima do teto ideal e movimentações de insiders. Sob a ótica de valuation, as estimativas de preço-teto revelam uma enorme dispersão entre as metodologias, variando desde os conservadores R$ 12,79 pelo método de Bazin e R$ 23,73 pelo modelo de Gordon — ambos abaixo da cotação atual de R$ 24,66 —, até patamares altamente otimistas como R$ 49,97 por Graham, R$ 59,62 por Fluxo de Caixa Descontado e R$ 82,15 por Lynch. Em termos técnicos, o papel demonstra força ao registrar uma tendência de alta com a formação gráfica de um fundo duplo. Como balanço final, CYRE3 destaca-se positivamente por seu forte retorno sobre o patrimônio líquido, margem operacional saudável e proventos robustos, mas traz como contrapartidas um endividamento superior ao de seus pares, expansão de receita mais lenta que a média do setor e um histórico recente de venda por parte de insiders.",Fundo duplo,True,False,,,Em Alta,24.729999542236328,3.032753796533938,-29.251993033778955,False,True,False,Fundo duplo — rompeu pescoço ~R$23.40 (candidato)
ABCB4,SMALL11+DIVO11+AUVP11,SMALL11,Produtos financeiros,61.38,65.6,37.5,16.87,,0.4,,50.78,70.48,83.86,83.56,False,34,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$24.94, preço 1.4% abaixo do pescoço; falta fechar acima e segurar",False,2,6,False,,True,,False,False,True,,False,True,3,8,True,False,False,,False,,True,False,True,True,True,,True,6339415040.0,6.03,0.85,11.04,10.05,14.05,14.98,0.0,40.92,,,,,,1.09,60.6,-2.9,5.26,1.54,,89.78,10.19,19.15,26.85,28.4,-8.4,4.4,23.11,23.0,-17.3,23.3,9.0,22.2,26.85,-6.36,0.93,0.7,-0.03,24.600000381469727,False,False,True,17.657975187352093,30.8248260001591,50.86856631108577,51.541642461942956,63.58212897274359,45.67619142427899,25.09475909730936,,36.25688973071899,38.250508712219045,34.42545784099714,4,True,2.9,39.94088336245949,47.38572832718315,n/d,n/d,,,,False,False,,,Lateral,23.600000381469727,4.237288067101819,-9.983712253483057,False,False,False,sem sinal (Lateral)
SAPR4,AUVP11,SMALL11,Utilities,61.24,59.69,70.0,,,0.1,,57.03,60.0,64.3,61.64,True,35,Não,,,False,6,8,False,,True,,False,False,False,True,True,True,7,10,False,True,True,False,True,True,True,True,False,True,True,0.04,True,10230860800.0,21.78,0.82,1.72,6.47,3.76,14.91,11.83,6.04,3.89,0.89,1.05,1.86,0.6,1.89,140.99,11.5,8.68,5.91,0.51,53.34,46.66,6.24,9.08,8.5,-25.4,-6.8,7.23,7.49,-31.3,29.5,-13.2,6.24,9.08,-28.56,0.9,0.53,0.03,6.769999980926514,False,False,False,3.130355982095723,5.806810346787566,4.118572072877699,7.598783352816221,5.5867761033055565,1.7543033594410482,3.0772727186029605,9.926917314900749,5.606498270198068,5.5867761033055565,5.028098492975001,7,True,5.7,-25.72971185907039,-17.18614053185291,n/d,n/d,,,,False,False,,,Lateral,6.619999885559082,2.2658625069562843,-26.65221758736711,False,False,False,sem sinal (Lateral)
TEND3,SMALL11,SMALL11,Consumo discricionário,60.98,62.92,50.0,,,0.9,,76.63,57.9,53.01,33.56,False,36,Rompimento,,,False,5,8,False,,False,,False,False,True,True,False,False,5,10,True,True,True,False,False,True,True,False,True,False,True,0.24,True,4200532992.0,7.01,2.64,4.42,3.32,37.61,-8.65,14.39,12.08,4.8,0.47,0.46,1.96,0.79,0.47,23.27,-11.5,4.97,7.18,0.76,81.81,18.11,20.84,36.71,64.4,-6.7,7.6,28.7,28.11,-22.2,49.4,50.3,22.35,36.71,34.94,1.58,0.56,0.1,34.25,False,False,False,8.119715110521408,15.06207153001721,64.73787446504993,37.76511942994876,89.50442390118398,22.514801130999526,59.119115549215415,31.08520968121647,,,,6,False,11.0,,,n/d,n/d,,,Rompimento,False,False,,,Em Alta,33.66999816894531,1.7226072545190707,-8.009274212633432,False,True,False,"Rompimento (vol x1.1, +1.7% do topo, MM50>MM200)"
TOTS3,BOVA11+SMALL11+AUVP11,BOVA11,Tecnologia de informação,60.74,57.34,80.0,,,0.5,,85.61,30.07,49.31,14.38,False,37,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$30.00, preço 15.8% acima do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,True,True,0.55,True,19808940032.0,14.22,3.71,2.01,1.39,26.12,14.98,23.37,21.63,8.1,2.09,1.25,1.84,0.92,0.95,19.75,269.5,16.4,7.39,1.0,42.41,54.01,27.05,47.43,28.4,-26.8,11.6,36.81,37.28,-43.0,38.5,-14.3,27.05,46.82,-29.66,0.93,0.42,-0.03,34.7400016784668,False,False,True,3.44640338777641,6.393078284325241,32.37025472852918,22.68737978404221,40.03865489492769,10.59424454785779,29.56076092190213,24.169993461348504,,,,6,False,11.6,,,2026-11-04,2026-06-16,última,,,False,False,,,Em Alta,35.45000076293945,-2.002818248779592,-27.145018052596658,True,False,False,sem sinal (Em Alta)
SAPR11,SMALL11+AUVP11,SMALL11,Serviços públicos,60.68,59.03,70.0,,,0.1,,57.03,58.18,64.3,59.59,True,38,Não,,,False,4,8,False,,True,,False,False,False,True,True,True,7,10,False,False,True,False,False,True,True,True,False,True,True,0.21,True,10575413248.0,22.33,0.84,1.64,6.35,3.76,14.91,11.83,6.04,3.97,0.89,1.05,1.86,0.6,1.94,141.69,11.5,6.58,5.91,0.51,53.34,46.66,31.45,47.9,11.3,-27.0,-6.4,37.25,38.67,-34.3,30.6,-12.9,31.45,47.9,-28.26,0.99,0.56,0.06,34.9900016784668,False,False,False,15.858140417211024,29.41685047392645,20.762092352874387,38.32226924340552,27.962336997013995,15.033916666666668,15.512808625921242,81.75994574619021,23.266916396717043,20.762092352874387,18.685883117586947,7,True,5.4,-46.59650694133454,-33.50410036980438,n/d,n/d,,,,False,False,,,Lateral,33.650001525878906,3.9821696636695547,-28.181443346109535,False,False,False,sem sinal (Lateral)
ITSA4,BOVA11+DIVO11+AUVP11+Wishlist,BOVA11,Financial Services,60.5,59.41,66.66666666666667,,,0.4,,60.81,47.78,,82.19,False,39,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$14.14, preço 3.5% abaixo do pescoço; falta fechar acima e segurar",False,3,6,False,,True,,False,False,True,,True,True,6,9,True,False,True,,False,,True,False,True,True,True,,True,152980324352.0,8.14,1.58,8.37,9.45,19.36,17.48,0.38,214.29,,,,,,1.82,76.95,28.4,7.18,0.38,0.64,16.02,79.82,9.78,14.79,39.5,-7.7,3.1,12.77,12.29,-17.7,24.4,20.3,11.35,14.79,4.94,1.23,0.88,0.06,13.649999618530273,False,False,True,9.216989833640989,14.133233287756818,18.366762823587617,18.054403834348886,23.33545137968078,17.271541727508467,9.18341428095609,,14.747131918123472,15.702387507632643,14.132148756869379,4,True,2.0,3.532228218413813,8.037599489041813,n/d,2026-09-01,última,"A Itaúsa (ITSA4) apresenta-se como uma holding financeira robusta, cujo retorno sobre o patrimônio líquido (ROE) de 19,4% e o retorno sobre o capital investido (ROIC) de 0,4% posicionam-se ligeiramente acima de seus pares do setor de serviços financeiros, sugerindo uma eficiência operacional que se reflete em uma margem líquida excepcional de 214,29%. Essa sólida rentabilidade convive com múltiplos de valuation atraentes, uma vez que o preço sobre o lucro (P/L) de 8,14 e o preço sobre o valor patrimonial (P/VP) de 1,58 indicam que a alta qualidade da empresa é negociada a patamares de preço bastante razoáveis. O dividend yield de 8,37% mostra-se altamente sustentável e coerente com a forte geração de lucros da companhia, mesmo diante de um crescimento de receita robusto, evidenciado pelo CAGR de cinco anos de 28,4%, que supera a média de seus concorrentes diretos. No âmbito do checklist fundamentalista, a Itaúsa demonstra extrema solidez ao atender 5 de 6 critérios avaliados, falhando apenas na questão de vendas recentes por parte de insiders, o que reforça a qualidade de sua governança e saúde financeira. Sob a ótica do valuation, o preço atual de R$ 13,19 encontra-se abaixo do preço-teto ajustado com margem de segurança de R$ 13,92, o que projeta um upside de 5,5% e revela uma dispersão relevante entre os métodos de cálculo, que variam desde os conservadores R$ 8,91 pelo método de Bazin até os otimistas R$ 22,55 pelo modelo de Lynch. Em suma, o papel oferece como pontos positivos um histórico de crescimento superior ao setor, rentabilidade acima da média e proventos robustos, enquanto os fatores de atenção residem na tendência gráfica lateralizada e na pressão vendedora de insiders, cabendo ao investidor ponderar esses elementos em sua estratégia.",,True,False,,,Lateral,13.1899995803833,3.4874909232832874,-9.135978414972124,True,False,False,sem sinal (Lateral)
BBDC3,BOVA11+DIVO11+AUVP11,BOVA11,Produtos financeiros,60.1,59.68,62.5,15.65,,0.4,,48.05,68.39,66.43,76.71,False,40,Não,,,False,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,165085265920.0,6.54,0.92,9.14,8.73,14.13,11.35,0.0,26.07,,,,,,1.08,57.12,17.8,,1.07,,92.32,7.66,12.87,17.94,21.1,-13.1,0.2,15.26,15.39,-22.4,23.7,4.3,13.91,17.94,-11.06,1.14,0.84,-0.04,15.59000015258789,False,False,True,9.726490153090676,18.042639233983202,31.585244957460166,30.147728163226635,35.26327190382519,25.45596175779406,15.44598343659855,,21.202584025582027,21.749300495888633,19.57437044629977,4,True,3.2,25.55721779804143,36.00117907672031,2026-11-04,2026-09-02,próxima,,,False,False,,,Lateral,15.272749900817871,2.0772307137238544,-14.19772539422447,True,False,False,sem sinal (Lateral)
ITUB4,BOVA11+DIVO11+AUVP11,BOVA11,Produtos financeiros,59.9,57.24,75.0,15.95,,0.4,,58.08,40.73,70.71,67.81,False,41,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$44.26, preço 6.4% abaixo do pescoço; falta fechar acima e segurar",False,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,456415707136.0,9.43,2.12,7.76,7.17,22.45,19.06,0.0,32.58,,,,,,1.3,67.61,8.1,8.13,1.58,,92.99,6.67,33.37,48.38,24.1,-14.4,0.5,39.47,39.78,-22.5,24.1,8.0,37.49,48.38,-7.36,1.18,0.85,0.04,41.40999984741211,False,False,True,21.20576982750469,39.3367030300212,58.18478239429591,43.93116406489777,63.4176327873455,45.09039800536436,31.80451439758911,,40.95441331429654,42.21355051769278,37.9921954659235,4,True,2.7,-8.253572552722922,-1.100184822009953,n/d,2026-10-01,próxima,,,False,False,,,Lateral,39.880001068115234,3.836506364891079,-14.928333307229835,True,False,False,sem sinal (Lateral)
CMIN3,BOVA11+DIVO11+AUVP11+Wishlist,BOVA11,Materiais,59.87,65.14,30.0,,,1.0,,82.11,46.47,33.87,97.95,False,42,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$6.14, preço 4.3% acima do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,False,True,False,True,False,3,10,True,True,True,False,True,True,True,True,True,True,True,0.16,True,34445774848.0,14.16,4.5,17.92,16.6,31.79,32.01,20.33,13.41,5.5,0.2,0.14,1.17,1.24,0.16,235.1,90.7,15.93,8.29,0.53,80.09,19.91,4.08,6.4,56.9,0.0,28.0,5.18,5.13,-34.6,39.1,26.2,4.08,6.4,10.84,1.09,0.49,-0.07,6.400000095367432,False,False,True,7.59004651399131,14.07953628345388,5.988700654210343,3.8030615650022592,13.559322235947949,6.133333333333334,5.468926635165673,5.723878489329902,7.793350713804331,6.061016993771839,5.454915294394655,8,True,3.7,-14.766949795154938,21.771103088661835,n/d,2026-04-17,última,"A CSN Mineração (CMIN3) apresenta uma notável eficiência operacional, com ROE de 31,8% e ROIC de 20,3% situando-se significativamente acima dos pares do setor de materiais, que registram 5,6% e 9,2%, respectivamente. Essa elevada qualidade de retorno, contudo, convive com múltiplos de preço esticados, visto que o P/L de 14,16 e o P/VP de 4,5 indicam que o mercado já precifica parte desse prêmio, embora o PEG ratio de 0,16 sugira que o preço ainda está atrativo quando ajustado ao forte crescimento. No âmbito financeiro, a excelente rentabilidade é sustentada por um endividamento sob controle, evidenciado pela relação Dívida Líquida/EBITDA de apenas 0,2, patamar muito abaixo da média setorial de 1,76, o que confere robustez ao balanço mesmo com uma liquidez corrente mais apertada de 1,17. Esse cenário de alta geração de caixa viabiliza um expressivo Dividend Yield de 17,92%, o qual se mostra sustentável diante do baixo endividamento e do espetacular crescimento de receita, cujo CAGR de 5 anos atingiu 90,7%, superando com folga a média setorial de 17,4%. O rigoroso checklist de critérios fundamentalistas reforça essa solidez ao aprovar 7 dos 8 requisitos analisados, falhando apenas na margem líquida de 13,41%, que ficou ligeiramente abaixo do sarrafo de 15%. Sob a ótica do valuation, os métodos de cálculo de preço-teto revelam uma dispersão acentuada entre si, variando desde os conservadores R$ 3,61 pelo modelo de Graham até os otimistas R$ 13,38 por Gordon, resultando em uma média de R$ 7,44 e mediana de R$ 5,91. Frente ao preço atual de R$ 6,08, o preço-teto ajustado com margem de segurança fica em R$ 5,32, o que aponta para um upside negativo de -12,5% em relação a essa métrica mais prudente, apesar de o papel demonstrar graficamente uma tendência de alta com padrão de bandeira. Em suma, o ativo destaca-se positivamente por sua rentabilidade excepcional, endividamento muito inferior ao dos pares e proventos altamente generosos, mas traz como contrapartidas um valuation esticado frente ao preço-teto ajustado e múltiplos de preço que exigem atenção do investidor.",,True,False,,,Em Alta,6.079999923706055,5.263160784158716,-0.46655884560019567,True,False,False,sem sinal (Em Alta)
CYRE4,AUVP11,SMALL11,Consumer Cyclical,59.83,52.74,100.0,,,0.9,,60.1,65.43,45.34,2.74,False,43,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$23.82, preço 0.4% acima do pescoço; falta fechar acima e segurar",False,5,7,False,,True,,,,True,True,True,True,8,8,True,True,True,True,True,False,,False,True,True,False,0.55,True,,5.18,0.95,0.0,0.0,18.26,15.44,7.03,20.62,8.42,3.1,6.18,3.37,0.73,0.35,,16.4,,3.68,1.17,56.08,39.17,18.14,30.16,31.9,-20.7,13.8,21.34,22.74,-39.9,49.5,-18.5,18.14,30.16,-33.86,1.77,0.67,0.17,23.93000030517578,,False,False,,,61.21090811652107,51.16904136560756,69.29536767908046,,55.89826326112491,9.842062590509595,59.393395105583494,58.55458568882299,52.69912711994069,4,True,7.0,120.22200772200775,148.19638256643648,n/d,n/d,,,,False,False,,,Em Alta,23.719999313354492,0.8853330434249074,-21.797385598508235,False,False,False,sem sinal (Em Alta)
ISAE4,BOVA11+DIVO11,BOVA11,Serviços públicos,59.47,59.38,60.0,,,0.1,,60.49,49.09,60.37,78.08,True,44,Não,,,False,5,8,False,,True,,False,False,True,True,True,True,6,10,False,True,False,True,True,False,True,True,True,True,True,0.67,True,19504275456.0,6.73,0.86,6.43,8.95,12.71,14.91,9.63,26.39,7.5,3.41,4.96,5.28,0.79,1.33,60.25,220.0,9.31,6.2,0.28,54.58,44.81,21.41,31.63,29.1,-12.6,-1.2,26.87,26.56,-19.9,24.9,6.1,25.09,31.63,-9.26,0.98,0.69,0.05,27.639999389648438,False,False,False,17.67452843652602,29.05159097855936,48.21886847037776,54.496991835199395,57.516926322006356,43.01194182057697,24.014185080528023,31.626159562368404,38.201399063267786,37.31905069147269,33.58714562232542,8,True,3.3,21.516448494945607,38.21056406236658,n/d,2026-04-20,última,,,False,False,,,Lateral,26.959999084472656,2.522256410488599,-13.74199895177629,True,False,False,sem sinal (Lateral)
TFCO4,SMALL11,SMALL11,Consumo discricionário,59.22,59.08,60.0,,,0.9,,80.17,30.1,69.16,16.44,False,45,Não,,,False,5,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,False,False,True,True,False,True,True,True,0.2,True,2035068800.0,13.91,3.34,2.39,1.72,23.99,26.81,27.1,13.1,8.58,0.48,0.25,3.17,0.28,0.93,23.99,9.3,8.82,16.01,1.67,41.96,57.74,12.65,18.1,6.0,-25.9,-8.5,15.73,15.69,-30.1,31.9,-15.5,12.65,17.65,-30.86,1.22,0.66,0.12,13.40999984741211,False,False,False,1.6523010810508314,3.0650185053492924,12.77372379426387,9.332182721405792,16.1238111319837,6.104046666666666,11.665060974384366,6.491545352006755,,,,6,False,9.8,,,n/d,n/d,,,,False,False,,,Em Baixa,13.520000457763672,-0.8136139543427068,-26.22893097060941,False,False,False,sem sinal (Em Baixa; sem novo topo (-0.8%))
ABEV3,BOVA11+AUVP11,BOVA11,Bens de primeira necessidade,58.99,58.81,60.0,,,0.0,,78.34,19.69,66.1,54.11,True,46,Não,,,False,7,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,True,True,True,False,True,True,True,-0.17,True,240551985152.0,14.46,2.66,5.2,5.43,18.4,17.07,20.62,18.41,8.17,-0.57,-0.39,1.02,0.03,3.66,78.54,24.6,14.02,10.3,0.81,38.81,60.59,11.06,16.9,41.0,-7.7,-0.9,14.91,14.39,-13.6,25.5,14.6,13.6,16.9,-0.76,0.68,0.46,0.02,15.600000381469727,False,False,True,6.052070390865699,8.762942613278701,11.157689648558875,11.931386196709965,10.12003212895034,14.919284179445278,5.560061205576895,11.265100704483348,9.971070883483637,10.638860888754607,9.574974799879147,8,True,2.7,-38.62195791191989,-36.08288051500528,2026-10-29,2026-09-22,próxima,,,False,False,,,Lateral,15.3100004196167,1.894186504929496,-8.195789049343494,True,False,False,sem sinal (Lateral)
BLAU3,SMALL11,SMALL11,Cuidados de saúde,58.46,63.48,30.0,,,0.2,,62.39,57.53,84.57,41.1,True,47,Não,,,False,5,8,False,,True,,False,False,True,True,False,False,3,10,False,True,True,False,False,True,True,True,True,True,True,-0.01,True,2233624576.0,9.19,0.92,8.07,3.82,10.02,13.86,12.24,13.09,4.94,-0.09,-0.1,3.23,0.37,1.41,35.08,-14.8,6.98,5.15,1.38,37.94,62.5,8.35,13.7,15.8,-29.4,-2.0,9.84,9.81,-39.1,51.9,-29.4,8.35,13.7,-44.76,0.79,0.26,0.18,9.670000076293945,False,False,False,2.6367465358452478,4.891164823992935,13.942056693242085,15.774880107593978,10.86132998631703,7.306913852697091,7.113231060863436,10.81404760703075,10.10051773310533,10.81404760703075,9.732642846327675,7,True,6.0,0.6478052692812097,4.452095691982461,n/d,n/d,,,,False,False,,,Em Alta,9.300000190734863,3.9784933115129872,-32.297444219981784,False,False,False,sem sinal (Em Alta)
TAEE11,BOVA11+SMALL11+DIVO11,BOVA11,Serviços públicos,58.26,57.95,60.0,,,0.1,,72.72,26.04,48.71,89.73,True,48,Não,,,False,6,8,False,,True,,True,False,True,False,True,True,6,10,True,True,True,True,False,False,True,True,True,True,True,0.45,True,42259816448.0,8.42,1.7,7.57,11.16,20.14,22.05,11.11,36.48,9.55,4.36,5.49,3.48,1.36,6.92,93.96,13.5,9.44,6.9,0.24,66.19,33.81,31.89,43.57,28.2,-6.2,3.8,39.25,38.66,-15.3,22.4,2.5,36.91,43.57,-12.86,0.9,0.7,0.08,40.88999938964844,True,False,False,32.59354876043344,36.127681721444844,38.44903306357592,51.26581390368899,60.098549434510346,17.038017874696386,16.684958337181275,29.39613106623369,35.20671677022061,34.36061524093914,30.924553716845228,8,True,3.6,-24.37135197249728,-13.898955011641767,n/d,2026-08-17,última,,,False,False,,,Lateral,39.72999954223633,2.9197076787754073,-6.669368712130486,True,False,False,sem sinal (Lateral)
ITUB3,DIVO11+AUVP11,SMALL11,Financial Services,58.18,55.21,75.0,15.95,,0.4,,58.08,30.96,70.71,71.92,False,49,Não,,,False,2,6,False,,True,,False,False,True,,True,True,6,8,True,False,False,,False,,True,False,True,True,True,,True,495102459904.0,10.26,2.3,7.14,8.3,22.45,19.06,0.0,32.58,,,,,,3.08,85.16,8.1,,1.58,,92.99,6.67,29.38,46.42,52.9,-3.2,4.8,40.34,38.55,-15.9,24.1,26.3,35.58,46.42,10.94,1.11,0.8,0.06,44.91999816894531,False,False,True,26.63243314423596,36.111903138801736,42.40371088890004,43.86250094149369,50.92467421754217,43.50512890515098,20.863124156934912,,37.16329401927218,39.257807013850886,35.3320263124658,4,True,1.6,-21.344550862221535,-17.26781938080221,n/d,n/d,,,,False,False,,,Lateral,43.380001068115234,3.55001628149334,-5.019081053504049,False,False,False,sem sinal (Lateral)
