ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
AXIA3,BOVA11+Carteira,BOVA11,Serviços públicos,47.61,45.93,57.142857142857146,,,0.0,,48.26,30.81,59.64,45.83,84,Não,3,8,False,,True,,False,False,False,True,True,True,4,7,False,False,False,True,False,True,True,False,True,0.3,True,114015952896.0,12.07,1.19,5.79,4.28,9.86,3.25,27.05,14.75,2.95,2.05,0.63,2.53,51.62,9.7,39.83,67.15,25.6,-25.5,-10.1,1.41,0.64,50.029998779296875,15.282590564445842,24.287549760126645,47.05241423995965,62.617343007811854,37.499774111277155,21.286993221362057,23.502087843587343,22.142567774357843,27.293425359302358,23.502087843587343,21.15187905922861,7,True,4.1,-57.7216078846247,-45.44588042125485,2026-11-04,2025-11-17,última,"A análise fundamentalista da AXIA3 revela uma empresa de serviços públicos que apresenta um descompasso entre preço e qualidade, uma vez que seus múltiplos de avaliação, como o P/L de 12,07 e o P/VP de 1,19, mostram-se elevados quando confrontados com uma rentabilidade abaixo dos pares. O retorno sobre o patrimônio líquido (ROE) de 9,9% e o retorno sobre o capital investido (ROIC) de 3,2% situam-se abaixo da média do setor (12,8% e 9,8%, respectivamente), sugerindo uma eficiência operacional aquém da concorrência, apesar de a companhia sustentar uma robusta margem líquida de 27,05%. No âmbito financeiro, a rentabilidade modesta convive com um endividamento controlado, evidenciado pela relação dívida líquida sobre EBITDA de 2,95, que se posiciona abaixo da média setorial de 3,28 e indica uma estrutura de capital saudável, reforçada por uma confortável liquidez corrente de 2,05. Esse endividamento sob controle confere sustentabilidade ao pagamento de proventos, permitindo que o rendimento de dividendos (DY) de 5,79% seja coerente com a geração de lucro atual, embora o crescimento histórico de receita nos últimos cinco anos, de 9,7%, tenha ficado muito abaixo da média do setor de 32,1%. O checklist de critérios de investimento reforça essa postura de cautela ao registrar o atendimento de apenas 3 dos 8 requisitos avaliados, penalizado principalmente pelo crescimento lento e pelos retornos que não superam a taxa básica de juros nem os seus pares diretos. Sob a ótica do valuation, os métodos de precificação teórica expõem uma enorme dispersão, variando desde os conservadores R$ 15,28 pelo método de Bazin até R$ 62,62 pelo modelo de Graham, resultando em uma média de R$ 27,29 e um preço-teto ajustado com margem de segurança de R$ 21,15. Como a cotação atual de R$ 50,03 está substancialmente acima desse teto ajustado, projeta-se um potencial de desvalorização de 57,7% em relação ao valor intrínseco estimado, o que se alinha à tendência gráfica de baixa do papel. Em balanço, a AXIA3 destaca-se positivamente por suas margens operacionais elevadas, robustez financeira e endividamento menor que a média setorial, mas traz como contrapartidas negativas o crescimento muito abaixo de seus pares, a baixa eficiência na alocação de capital e um preço de tela que atualmente não oferece margem de segurança para o investidor.",,False,True,59.55,-15.99,Em Baixa,53.709999084472656,-6.851611185820438,-26.25294593161165,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.9%))
COGN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,47.61,50.13,33.333333333333336,,,0.9,,43.0,72.61,40.89,44.44,85,Não,1,8,False,,False,,False,,False,True,True,False,2,6,False,False,False,False,False,False,True,False,False,4.24,False,4062495232.0,6.24,0.31,5.84,4.01,4.94,10.12,8.92,3.31,3.08,1.65,0.49,1.69,25.04,53.9,2.03,4.57,0.0,-55.6,-21.1,1.66,0.64,2.0299999713897705,0.5819619585747645,0.8205295028795095,3.276295088240893,6.923315913598253,2.510282301551002,1.4081920424942587,1.6262466503701358,11.578494783345262,,,,4,False,19.9,,,n/d,n/d,,,,False,False,,,Em Baixa,2.3299999237060547,-12.875534855774152,-57.052879663436286,False,False,False,sem sinal (Em Baixa; sem novo topo (-12.9%))
VALE3,BOVA11,BOVA11,Materiais,46.03,49.11,28.571428571428573,,,1.0,,50.42,36.6,42.61,87.5,86,Não,4,8,False,,True,,False,False,False,True,False,False,2,7,True,False,True,False,False,True,True,False,True,0.52,True,311436705792.0,31.85,1.68,4.92,10.46,5.27,18.11,4.76,4.41,1.04,1.19,0.55,,333.3,-43.5,48.36,87.63,51.3,-16.5,-5.8,0.81,0.56,73.18000030517578,54.70112691349329,79.64484078604625,23.895510303730866,47.45416181293258,,38.29408702520972,6.137995091755044,80.33881628648547,,,,6,False,13.1,,,n/d,n/d,,,,False,False,,,Lateral,74.56759643554688,-1.8608567215526062,-17.88532111549105,False,False,False,sem sinal (Lateral)
GGPS3,SMALL11,SMALL11,Bens Industriais,45.68,46.18,42.857142857142854,,,0.7,,55.93,35.89,50.46,19.44,87,Não,4,8,False,,True,,False,False,True,False,False,True,3,7,True,True,False,False,False,True,True,False,True,0.59,True,8471466496.0,12.53,2.01,2.66,2.31,16.03,11.82,3.74,6.05,1.38,3.24,1.51,1.1,28.96,-16.3,11.0,19.55,2.4,-42.4,-16.4,1.08,0.6,11.260000228881836,1.8589958233930926,3.4484372523941866,11.907023386487175,10.642804735684821,12.310383568071721,6.490527765636622,8.833017083958568,9.318586011244687,9.917057091847264,9.980695373464755,8.98262583611828,6,True,6.6,-20.225349435802897,-11.92667060156829,n/d,n/d,,,,False,False,,,Em Baixa,11.989999771118164,-6.088403304183299,-42.69719874058689,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.1%))
RENT3,BOVA11+Wishlist,BOVA11,Bens Industriais,45.12,43.0,57.142857142857146,,,0.7,,56.16,44.53,14.55,36.81,88,Não,1,8,False,,True,,False,False,True,False,True,True,4,7,False,False,False,False,False,False,True,False,False,6.65,False,37667364864.0,11.4,1.44,5.91,3.46,12.63,12.27,7.39,4.99,4.1,1.14,1.71,1.49,39.42,24.5,31.14,51.57,9.5,-33.9,-20.0,1.73,0.79,34.099998474121094,8.421887254515601,15.62260085712644,39.63377015632495,39.92196843227404,33.230296350545146,47.55359274423426,22.377360670817644,43.89198317219419,34.60451034050238,39.63377015632495,35.670393140692454,7,True,5.6,4.605263157894712,1.4795070057383342,2026-11-05,2026-06-29,última,"A análise fundamentalista da Localiza (RENT3) revela uma empresa de grande porte que atualmente enfrenta desafios em sua rentabilidade e estrutura de capital quando comparada aos seus pares de Bens Industriais. O retorno sobre o patrimônio líquido (ROE) de 12,6% e o retorno sobre o capital investido (ROIC) de 12,3% situam-se ligeiramente abaixo das médias setoriais de 15,5% e 12,7%, respectivamente, sugerindo uma eficiência operacional pressionada que se reflete em uma margem líquida de 7,39%. Essa qualidade moderada convive com múltiplos de preço que parecem razoáveis, visto que o preço sobre lucro (P/L) de 11,4 e o preço sobre valor patrimonial (P/VP) de 1,44 indicam que o mercado não está precificando o papel com ágios excessivos. No entanto, a relação entre rentabilidade e endividamento exige cautela, pois a alavancagem medida pela relação dívida líquida sobre EBITDA atinge 4,1 vezes, patamar significativamente acima da média do setor de 2,33 vezes, o que compromete a flexibilidade financeira da companhia. Quanto aos proventos, o rendimento de dividendos (DY) de 5,91% mostra-se atrativo, mas sua sustentabilidade futura pode ser testada diante do elevado endividamento e de uma geração de lucro que precisa suportar esses compromissos financeiros. No quesito expansão, o crescimento anual composto (CAGR) da receita nos últimos cinco anos foi de 24,5%, um avanço robusto em termos absolutos, porém abaixo da expressiva média setorial de 117,7%. Esse panorama desafiador é corroborado pelo checklist de critérios fundamentalistas, no qual a empresa atendeu a apenas 1 de 8 requisitos, falhando em superar as médias setoriais de rentabilidade e endividamento, além de apresentar uma tendência gráfica em baixa. Sob a ótica do valuation, a média dos preços-teto calculados resulta em R$ 34,60 e a mediana em R$ 39,63, evidenciando uma dispersão relevante entre os métodos, que variam desde os conservadores R$ 8,42 de Bazin até os R$ 39,92 de Graham. Tomando o preço-teto ajustado com margem de segurança de R$ 35,67 como referência, o papel apresenta um potencial de valorização (upside) limitado de 4,6% em relação ao preço atual de R$ 34,10. Em balanço, os prós da tese concentram-se no seu elevado valor de mercado, no crescimento consistente de receita a longo prazo e em um fluxo de dividendos ainda relevante, enquanto os contras residem no endividamento muito acima dos pares, na rentabilidade abaixo da média setorial e na margem de segurança estreita para o investidor no momento.",,True,False,,,Em Baixa,39.20000076293945,-13.010209667240657,-35.27890021926742,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.0%))
BBAS3,BOVA11+Carteira,BOVA11,Produtos financeiros,44.92,49.9,16.666666666666668,14.56,,0.4,,39.57,58.22,50.86,73.61,89,Não,2,6,False,,True,,False,False,False,,False,False,1,6,False,False,False,,False,,True,True,True,,True,108468592640.0,7.68,0.59,2.85,8.34,7.71,0.0,20.42,,,,,2.77,64.07,-54.4,18.48,27.31,2.8,-30.4,-10.5,1.19,0.72,19.0,11.321429892054047,14.505520105709014,22.641039847827297,42.33877069822987,27.49189056524039,18.154281046074853,10.917148151601074,,16.655567722916302,16.329900575891934,14.69691051830274,4,True,2.0,-22.647839377353996,-12.33911724780894,2026-08-12,2026-06-02,última,"O Banco do Brasil (BBAS3) apresenta um cenário de valuation descontado que contrasta diretamente com seus indicadores de rentabilidade operacional, uma vez que o múltiplo preço sobre lucro de 7,68 e o preço sobre valor patrimonial de 0,59, bem abaixo da unidade, convivem com um ROE de 7,7% e um ROIC de 0,0%, ambos situados abaixo das médias do setor de produtos financeiros, que registram 16,0% e 0,2%, respectivamente. Essa combinação sugere que, embora o papel esteja precificado de forma barata pelo mercado, a eficiência na geração de valor sobre o patrimônio e sobre o capital investido atualmente corre atrás de seus pares. No quesito de crescimento, a instituição enfrenta desafios estruturais severos, evidenciados por uma retração no CAGR de receita de cinco anos de -54,4%, desempenho muito inferior à média setorial de -2,8%, o que acende um alerta sobre a sustentabilidade de sua expansão a longo prazo. Quanto aos proventos, o dividend yield de 2,85% mostra-se modesto e condizente com o atual momento de contração de receitas, embora o score de dividendos de 74,0 aponte para uma política ainda relevante, cuja sustentabilidade financeira é favorecida pela ausência de alavancagem excessiva típica do segmento bancário tradicional. O checklist de critérios fundamentalistas reforça essa postura de cautela ao aprovar apenas 2 de 6 requisitos possíveis, falhando em quesitos de rentabilidade frente à taxa Selic e ao setor, mas validando o robusto valor de mercado de R$ 108,46 bilhões e a ausência de vendas recentes por parte de insiders. Sob a ótica de valuation por múltiplos modelos teóricos, há uma dispersão acentuada entre as metodologias, com o teto de Graham alcançando R$ 42,34 e o de Bazin limitando-se a R$ 11,32, o que resulta em uma média de preço-teto de R$ 16,66 e uma mediana de R$ 16,33. Frente ao preço atual de R$ 19,0, o preço-teto ajustado com margem de segurança de R$ 14,70 projeta um upside negativo de -22,6%, indicando que a cotação de tela ultrapassou o patamar ideal de entrada recomendado pelas métricas conservadoras de desconto. Como balanço final, o ativo traz como pontos positivos o seu forte desconto patrimonial e o elevado valor de mercado com estabilidade societária, enquanto os pontos negativos concentram-se na tendência gráfica de baixa, na rentabilidade abaixo dos pares setoriais e na expressiva queda histórica de suas receitas.",,False,True,22.29,-14.76,Em Baixa,21.270000457763672,-10.672310338080448,-31.015663815543082,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.7%))
ANIM3,SMALL11,SMALL11,Consumo discricionário,44.7,50.07,14.285714285714286,,,0.9,,45.06,73.51,26.17,61.81,90,Não,3,8,False,,False,,False,False,False,False,True,False,1,7,True,False,True,False,False,False,True,False,False,,True,763277568.0,5.99,0.34,3.91,6.42,5.62,14.19,3.27,3.02,3.39,1.9,2.02,1.73,38.44,12.0,1.93,5.17,4.7,-60.9,-37.6,2.12,0.53,2.0199999809265137,0.9259299349231336,1.272399617444049,3.310106082207183,6.714130136308991,3.3308137164730756,2.2352496944142572,1.6342390165376857,,2.1181230103332305,1.9347443554759716,1.7412699199283745,6,True,7.3,-13.798518001485027,4.857575759070576,n/d,n/d,,,,False,False,,,Em Baixa,2.2699999809265137,-11.013215951568467,-61.80380052928478,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.0%))
RADL3,BOVA11,BOVA11,Bens de primeira necessidade,44.64,42.43,57.142857142857146,,,0.0,,61.52,18.71,42.69,15.28,91,Não,5,8,False,,True,,False,False,True,False,True,True,4,7,True,True,True,False,False,True,True,False,True,1.88,False,31473651712.0,23.86,4.39,2.41,1.44,18.41,16.71,2.88,6.87,2.06,1.41,1.18,1.98,34.42,14.4,16.14,26.71,11.5,-32.6,-8.6,1.16,0.56,18.0,1.8549791633291923,3.440986347975652,9.995808885163452,8.342501326286875,10.19591334679111,6.71755481657991,7.740037422694527,12.988318607946576,8.488731536205444,8.342501326286875,7.508251193658188,7,True,7.0,-58.28749336856562,-52.84038035441421,n/d,n/d,,,,False,False,,,Lateral,20.549999237060547,-12.408755872174403,-33.64587399137564,False,False,False,sem sinal (Lateral)
MOVI3,SMALL11,SMALL11,Bens Industriais,44.55,47.37,28.571428571428573,,,0.7,,49.72,72.07,7.13,55.56,92,Não,3,8,False,,False,,False,False,True,False,True,False,2,7,False,False,True,False,False,False,True,True,False,,True,2759129600.0,6.38,0.71,9.48,5.82,11.08,13.78,2.89,3.55,3.65,0.68,6.43,0.92,37.15,97.0,6.1,14.83,12.8,-53.6,-33.1,2.29,0.64,6.880000114440918,2.861672859564142,5.308403154491484,14.288401491589681,15.333460924958844,13.788844737658424,13.380159682392224,7.600927081648931,,12.87835878364962,13.788844737658424,12.409960263892582,5,True,5.4,80.37732641667317,87.18544432315231,n/d,n/d,,,,False,False,,,Em Baixa,8.186177253723145,-15.955886353281269,-54.0414162209869,False,False,False,sem sinal (Em Baixa; sem novo topo (-16.0%))
ASAI3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,44.49,44.78,42.857142857142854,,,0.0,,59.54,57.12,13.34,10.42,93,Não,4,8,False,,True,,False,False,True,False,True,False,3,7,True,True,True,False,False,False,True,False,False,,True,10707655680.0,11.34,1.72,1.29,0.83,15.21,21.18,1.24,2.69,3.71,1.12,4.25,0.82,9.43,0.9,7.01,10.43,14.2,-23.3,-7.7,1.68,0.63,8.0,0.4751707622573066,0.8814417639873037,9.347442680776012,8.592321037107784,10.304960679696055,1.4036961127676946,7.993270334077406,,,,,4,False,21.7,,,n/d,n/d,,,,False,False,,,Em Baixa,8.829999923706055,-9.399772716619614,-24.65411562109393,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.4%))
USIM5,BOVA11+SMALL11,BOVA11,Materiais,44.07,46.81,28.571428571428573,,,1.0,P/L=-3.57<2,10.27,88.52,70.44,59.72,94,Não,4,8,False,,False,,False,False,False,True,True,False,2,7,False,False,False,False,True,True,True,True,True,-0.02,True,8050365440.0,-3.57,0.4,0.0,6.22,-11.18,4.67,-9.36,3.29,-0.18,4.44,0.27,,,301.7,3.97,12.04,64.7,-45.7,-22.7,0.91,0.35,6.539999961853027,2.9063571209267978,5.391292459319209,,,,,,9.276695039007379,5.858114873084463,5.391292459319209,4.852163213387288,3,True,3.2,-25.807901503221288,-10.426377564922195,n/d,n/d,,,,False,False,,,Em Baixa,8.6899995803833,-24.741078508031876,-46.30542037774897,False,False,False,sem sinal (Em Baixa; sem novo topo (-24.7%))
IRBR3,SMALL11+Carteira,SMALL11,Insurance,43.38,51.03,0.0,,2.87,0.3,,21.13,74.15,100.0,29.86,95,Não,1,6,False,,False,,False,,False,,False,False,0,5,False,False,False,,False,,True,False,True,,True,3987823104.0,-99.04,0.76,3.21,2.93,-0.76,0.0,6.77,,,,,,,-30.0,44.53,62.39,10.3,-21.3,-7.9,1.1,0.63,49.130001068115234,10.280373056113705,14.968223169701554,,,,,,,12.62429811290763,12.62429811290763,11.361868301616866,2,True,1.5,-76.8738692151371,-74.30429912793012,2026-08-13,2026-07-01,última,"A análise fundamentalista do IRB Brasil (IRBR3) revela uma companhia em momento de profunda reestruturação, onde a baixa qualidade operacional contrasta com múltiplos de preço aparentemente descontados. O retorno sobre o patrimônio líquido (ROE) negativo de -0.8% e o retorno sobre o capital investido (ROIC) nulo de 0.0% situam-se drasticamente abaixo das médias do setor, de 34.8% e 19.5% respectivamente, evidenciando uma severa destruição de valor que se reflete em um índice Preço/Lucro (P/L) negativo de -99.04 e em um Preço/Valor Patrimonial (P/VP) de 0.76. Essa relação de qualidade versus preço indica que o desconto patrimonial não representa uma oportunidade barata, mas sim o reflexo de uma rentabilidade deficitária que impossibilita a sustentabilidade de proventos robustos, tornando o atual rendimento de dividendos (DY) de 3.21% pouco atraente diante da ausência de lucros consistentes. O histórico de crescimento também é alarmante, com uma retração anual composta (CAGR) de receita nos últimos cinco anos de -30.0%, desempenho muito inferior à média setorial de -3.4%, o que corrobora o fraco resultado do checklist de critérios, no qual a empresa atendeu a apenas 1 de 6 requisitos possíveis. Sob a ótica do valuation, os modelos teóricos de Bazin e Gordon calculam preços-teto de R$ 10.28 e R$ 14.97, respectivamente, gerando uma média e mediana de R$ 12.62 que, quando ajustada pela margem de segurança, recua para R$ 11.36. Essa dispersão entre as metodologias e o preço atual de R$ 49.13 resulta em um expressivo upside negativo de -76.9% em relação ao valor justo ajustado, sinalizando que o papel negocia com forte prêmio sobre seus fundamentos. Em suma, os principais prós da tese concentram-se no score máximo de segurança e no valor de mercado consolidado acima de R$ 3.9 bilhões, enquanto os contras pesam significativamente através da tendência gráfica de baixa, da contração severa de receita, da rentabilidade zerada e do elevado prêmio de preço em relação aos tetos calculados.",,False,True,57.62,-14.73,Em Baixa,56.79999923706055,-13.503518084452427,-24.093025742848983,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.5%))
SYNE3,SMALL11,SMALL11,Imobiliário,43.31,45.91,28.571428571428573,,,0.8,DY5a=129.7%>=20,46.28,57.77,30.26,,96,Não,2,8,False,,False,,False,False,False,True,True,False,2,7,False,False,False,True,False,False,False,True,False,1.63,False,564784448.0,8.77,0.83,68.47,129.7,9.47,5.96,20.02,5.18,3.43,0.98,0.5,0.93,1137.46,5.2,3.49,5.11,6.0,-27.6,-7.7,0.97,0.44,3.700000047683716,34.27756205361968,63.584877609464506,5.590079889601965,6.505102526646952,12.656784655702563,7.697434534776442,3.638403695692631,6.47567794595408,,,,6,False,17.5,,,n/d,n/d,,,,False,False,,,Em Baixa,4.079999923706055,-9.313722625689834,-29.044553355528326,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.3%))
RANI3,SMALL11,SMALL11,Materiais,43.14,48.23,14.285714285714286,,,1.0,,50.15,42.62,36.5,77.08,97,Não,3,8,False,,True,,False,False,False,False,False,False,1,7,False,False,True,False,False,True,True,False,True,1.16,True,1829973120.0,14.07,1.27,5.09,9.01,9.03,11.69,7.65,5.06,2.42,2.1,1.38,,126.73,-70.2,7.0,9.51,13.7,-16.3,-2.5,0.66,0.48,7.960000038146973,5.121264265340872,7.45656077033631,5.883724264159809,8.932137906477646,,4.877173460267262,1.5113412601619292,6.996283904792638,6.5445240952290895,6.440004084476223,5.796003676028601,6,True,5.9,-27.185883815926882,-17.782361006714208,n/d,n/d,,,,False,False,,,Lateral,8.384929656982422,-5.0677779804818694,-17.966877364556833,False,False,False,sem sinal (Lateral)
BRAP4,BOVA11+SMALL11,BOVA11,Basic Materials,42.78,40.24,57.142857142857146,,,1.0,DY5a=24.2%>=20,19.12,50.44,75.0,,98,Não,5,7,False,,True,,False,False,True,True,True,False,4,7,False,True,True,False,True,,True,True,True,,True,8294338560.0,10.58,1.06,11.2,24.15,10.0,-0.47,0.0,-223.49,,5.99,0.0,1.06,255.54,73.9,13.96,25.49,51.1,-17.2,-6.7,0.88,0.63,21.100000381469727,36.402792449433086,67.52717999369837,26.42485870080093,29.886699417393338,59.829868756530416,22.413392788335425,17.863489385878367,,37.19261164172428,29.886699417393338,26.898029475654006,7,True,3.8,27.47881037611819,76.26829843276815,n/d,n/d,,,,False,False,,,Em Baixa,22.0,-4.090907356955786,-17.674595893983557,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.1%))
TTEN3,SMALL11,SMALL11,Bens de primeira necessidade,42.16,39.52,57.142857142857146,,,0.0,,43.18,50.16,31.83,11.81,99,Não,3,8,False,,True,,False,True,True,False,False,True,4,7,True,True,False,False,False,False,True,False,False,0.5,True,5404756992.0,7.65,1.14,1.67,0.95,14.93,6.69,4.16,11.44,3.5,1.26,1.0,0.55,7.25,-53.7,10.8,17.74,0.0,-39.1,-28.7,0.81,0.39,10.800000190734863,0.7306897034406524,1.3554293998824103,18.70588268329894,17.34729959385169,20.88756972772987,2.0744264770246574,16.060226234737353,2.7613202916745117,,,,4,False,28.6,,,n/d,n/d,,,,False,False,,,Em Baixa,15.300000190734863,-29.411764339225567,-39.66480211790292,False,False,False,sem sinal (Em Baixa; sem novo topo (-29.4%))
FRAS3,SMALL11,SMALL11,Consumo discricionário,42.07,41.93,42.857142857142854,,,0.9,,54.84,20.58,44.56,31.94,100,Rompimento,4,8,False,,True,,False,False,True,False,False,True,3,7,True,False,True,False,False,True,True,False,True,0.91,True,6095825408.0,19.76,2.3,2.99,3.07,11.62,15.27,4.68,6.8,1.93,2.29,1.23,4.32,60.6,-37.3,18.96,25.01,15.9,-12.1,3.8,0.8,0.53,21.979999542236328,4.814700865673998,7.482068785252346,12.347103531514792,15.465413987968928,8.504155502178124,9.456797710196192,6.172829049274695,11.010805105961222,9.406734317252536,8.980476606187157,8.082428945568441,8,True,3.2,-63.22825698864367,-57.20320967624798,n/d,n/d,,,Rompimento,False,False,,,Lateral,21.079999923706055,4.26944792119357,-12.512357786950112,False,True,False,"Rompimento (vol x2.3, +4.3% do topo, MM50>MM200)"
UNIP6,SMALL11,SMALL11,Materiais,41.71,44.03,28.571428571428573,,,1.0,,53.92,12.13,34.71,97.92,101,Não,4,8,False,,True,,False,False,True,False,False,False,2,7,False,True,True,False,False,False,True,True,True,1.46,True,6457341440.0,24.7,3.29,11.13,17.11,13.34,11.66,5.09,8.88,2.73,2.39,1.85,,422.57,-49.4,47.1,71.62,22.8,-19.2,-5.6,0.71,0.39,57.849998474121094,70.6930063865526,102.92901729882058,24.35789409436678,30.44024792474341,,31.266192373342776,6.256766752261797,18.89616467383555,,,,5,False,16.5,,,n/d,n/d,,,,False,False,,,Em Baixa,63.689998626708984,-9.1694147880525,-20.423111066458354,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.2%))
PNVL3,SMALL11,SMALL11,Bens de primeira necessidade,41.55,38.8,57.142857142857146,,,0.0,,38.32,40.2,46.08,22.92,102,Fundo triplo,3,8,False,,True,,False,False,True,False,True,True,4,7,False,False,False,False,False,True,True,True,True,1.11,True,1703345152.0,12.43,1.3,2.89,2.49,10.45,9.66,2.33,5.53,2.55,1.75,1.07,1.72,30.91,19.0,8.82,16.07,29.7,-28.9,-7.2,1.35,0.69,11.430000305175781,2.0299950865600658,3.765640885568922,12.184030896506766,13.487462822190993,8.925807807906295,5.806738053305154,6.629853913397289,11.430000305175781,8.88993352629303,8.925807807906295,8.033227027115666,7,True,6.6,-29.718050633139303,-22.222805871077256,n/d,n/d,,,Fundo triplo,False,False,,,Em Alta,12.4399995803833,-8.118965508649955,-29.856987413708993,False,True,False,Fundo triplo — rompeu pescoço ~R$11.32 (candidato)
SAUD3,SMALL11,SMALL11,Cuidados de saúde,41.02,39.44,50.0,,,0.2,,34.27,31.35,52.43,56.94,103,Não,4,8,False,,True,,False,False,False,,True,True,3,6,False,False,False,False,True,True,True,True,True,-0.77,True,40577728512.0,38.01,2.14,0.97,6.04,5.63,4.59,10.5,20.49,-11.59,1.06,,0.03,229.73,1189.0,10.45,16.09,32.8,-13.7,-2.3,0.76,0.38,13.880000114440918,5.9921752144367515,11.115485022780174,4.838463602113711,7.3000344105076715,10.955011929314065,5.394645661239695,4.418521478156673,7.46555692320233,7.184986780218884,6.6461048124722115,5.98149433122499,8,True,2.5,-56.90566079317412,-48.23496598718657,n/d,n/d,,,,False,False,,,Em Baixa,16.09000015258789,-13.735239385883535,-15.773347247042702,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.7%))
VBBR3,BOVA11,BOVA11,Consumo discricionário,40.85,37.97,57.142857142857146,,,0.9,,43.0,22.72,35.89,57.64,104,Não,4,8,False,,True,,False,False,True,False,True,True,4,7,False,True,False,False,True,True,True,False,True,0.69,True,39416037376.0,13.25,1.83,4.54,6.07,13.83,9.9,1.56,9.09,2.49,1.77,1.1,4.89,80.4,161.2,18.16,36.13,81.9,-8.6,4.3,1.1,0.68,33.040000915527344,14.319452553950693,18.24023561393541,22.688206475754694,31.827155480991067,21.890943770101263,20.87039642369836,10.911178022575768,9.407726830592848,18.769411896450016,19.555316018816885,17.599784416935197,8,True,3.4,-46.731888833985856,-43.191854187784784,n/d,n/d,,,,False,False,,,Em Alta,36.130001068115234,-8.552449657453288,-9.800709931490626,False,False,False,sem sinal (Em Alta)
VAMO3,BOVA11+SMALL11,BOVA11,Bens Industriais,39.99,44.53,14.285714285714286,,,0.7,,52.62,53.09,23.31,29.17,105,Não,4,8,False,,True,,False,False,False,False,False,False,1,7,True,False,True,False,False,False,True,True,False,6.14,False,3396438784.0,10.83,1.04,4.45,2.93,9.57,15.52,5.09,3.82,3.27,1.77,6.47,1.66,31.68,-20.2,2.68,4.82,3.7,-42.3,-17.2,2.06,0.67,2.7799999713897705,0.5809307919445352,1.0776266190571127,3.401200334341132,3.9292092026475247,2.4292063961829613,2.421398571823291,1.7406306011359427,9.938336514072388,,,,6,False,17.1,,,n/d,n/d,,,,False,False,,,Lateral,3.4200000762939453,-18.713452942308283,-43.72469758727158,False,False,False,sem sinal (Lateral)
CBAV3,SMALL11,SMALL11,Materiais,39.49,38.9,42.857142857142854,,,1.0,,38.95,37.16,45.11,30.56,106,Não,5,8,False,,False,,False,False,True,True,True,False,3,7,False,True,False,False,True,True,True,True,True,0.61,True,7226907136.0,12.09,1.43,0.4,3.04,11.81,6.25,6.41,6.49,1.95,2.06,0.89,1.62,36.79,28.1,2.83,11.13,292.5,-0.3,3.9,0.23,0.09,11.100000381469727,2.4128298763975233,4.475799420717405,12.165012825018517,12.662897270213243,9.647568585649926,6.050200899067005,6.760625608290559,6.822955751206037,8.3692943371661,6.822955751206037,6.140660176085434,7,True,5.2,-44.67873905358945,-24.60095450863453,n/d,n/d,,,,False,False,,,Em Alta,11.130000114440918,-0.26953937702360875,-0.7155628043142293,False,False,False,sem sinal (Em Alta)
