ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
ENGI11,BOVA11,BOVA11,Serviços públicos,37.17,36.67,40.0,,,0.0,,41.39,34.24,21.4,52.08,109,Não,3,8,False,,True,,False,False,False,False,True,True,4,10,False,False,True,False,False,False,True,True,False,3.73,False,13167107072.0,14.59,1.14,2.59,5.38,7.78,10.25,4.13,5.64,4.32,1.56,1.99,8.72,78.49,7.9,0.34,74.62,23.0,40.66,57.51,5.7,-25.3,-13.1,1.31,0.85,42.9900016784668,16.52013557765133,19.076572875214595,24.30361536270584,50.000995322800186,20.78242399335886,39.1919762151205,10.970539219442598,116.55184660527053,,,,7,False,10.6,,,n/d,n/d,,,,False,False,,,Em Baixa,49.778621673583984,-13.63762146656564,-26.639349747924122,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.6%))
POSI3,SMALL11,SMALL11,Tecnologia de informação,37.13,38.39,30.0,,,0.5,,22.15,50.46,46.39,65.28,110,Não,0,8,False,,True,,False,False,False,True,True,False,3,10,False,False,False,False,False,False,False,False,True,0.54,True,458338144.0,39.02,0.31,5.24,6.89,0.8,6.93,0.27,3.76,2.39,1.82,0.78,3.39,268.75,11.5,0.97,64.77,35.23,3.28,4.72,0.9,-29.9,-17.0,1.08,0.49,3.309999942779541,1.6284069807205064,3.020694949236539,1.1239748652442056,4.514345205394989,1.5597820879562225,0.7018051599655589,0.839800087993784,8.491456882614417,,,,6,False,12.1,,,n/d,n/d,,,,False,False,,,Em Baixa,3.6700000762939453,-9.809267739251414,-31.04167059891738,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.8%))
QUAL3,SMALL11,SMALL11,Cuidados de saúde,37.04,41.81,10.0,,,0.2,,45.19,56.35,30.35,13.19,111,Rompimento,3,8,False,,False,,False,False,False,False,True,False,1,10,True,False,True,False,False,False,False,True,True,,True,466737952.0,17.31,0.34,0.56,1.25,1.96,22.61,1.09,1.47,2.0,0.92,1.37,11.26,21.59,32.0,0.47,66.78,32.76,1.39,2.71,18.7,-39.0,-6.5,1.91,0.56,1.649999976158142,0.14700014686477464,0.16766440837280322,0.7765723914795248,3.2261696741800563,0.26538251321716333,0.7374260664402296,0.3467226561356703,,,,,6,False,21.9,,,n/d,n/d,,,Rompimento,False,False,,,Em Baixa,1.6100000143051147,2.4844696582373427,-41.19261562833023,False,True,False,"Rompimento (vol x0.3, +2.5% do topo, MM50>MM200)"
BRAP4,BOVA11+SMALL11,BOVA11,Basic Materials,36.25,36.77,33.333333333333336,,,1.0,DY5a=24.2%>=20,16.78,42.4,74.72,,112,Não,5,7,False,,True,,False,False,False,True,True,False,3,9,False,True,True,False,True,,True,True,True,,True,7940551680.0,13.73,1.0,11.54,24.19,7.26,-0.47,0.0,-208.84,,5.99,0.0,1.89,332.08,73.9,,4.4,95.6,13.96,25.49,44.7,-20.8,-10.6,0.88,0.62,20.200000762939453,34.897309946559,64.73450995086695,19.493809913251834,25.858740998999007,44.13692810547586,16.122662493958455,10.64414565225581,,25.192266185083326,22.67627545612542,20.40864791051288,6,True,6.1,1.0329066321434377,24.71418432470105,n/d,n/d,,,,False,False,,,Em Baixa,22.0,-8.181814713911573,-21.186104469871292,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.2%))
SLCE3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,36.2,40.82,10.0,,,0.0,,41.39,35.66,33.43,65.97,113,Não,1,8,False,,True,,False,False,False,False,False,False,1,10,False,False,False,False,False,False,True,False,False,4.44,False,6546345984.0,17.12,1.23,6.04,7.05,7.16,10.84,3.82,5.95,4.66,2.2,1.77,,120.69,-50.4,0.63,73.5,23.57,12.62,19.32,4.5,-31.7,-15.1,0.44,0.34,13.1899995803833,6.641640748091983,9.670228929221928,8.012616567522565,13.634261046311035,,9.76022613393817,2.0581858490751648,9.001311983596846,9.453380901447089,9.335770456409387,8.402193410768449,6,True,6.6,-36.29875907453,-28.329179664974834,n/d,n/d,,,,False,False,,,Em Baixa,13.770000457763672,-4.21206142410373,-32.28952828368972,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.2%))
ARML3,SMALL11,SMALL11,Bens Industriais,35.98,37.03,30.0,,,0.7,,34.45,41.39,30.54,50.69,114,Não,2,8,False,,True,,False,False,False,False,True,False,3,10,False,False,False,False,False,False,True,True,False,1.98,False,1004800448.0,16.83,0.76,18.26,4.77,4.51,9.85,2.66,4.56,3.3,2.16,2.35,18.94,80.29,2.5,0.54,75.09,23.96,2.71,6.17,7.2,-53.0,-25.4,1.78,0.55,2.9000000953674316,0.9882640397297934,1.0646284290380117,1.325900476687123,3.8462757529544236,0.9752196507527682,2.214913052035952,0.556573317320768,4.746475533039379,,,,6,False,8.5,,,n/d,n/d,,,,False,False,,,Em Baixa,3.549999952316284,-18.309855371258365,-53.96825384811359,False,False,False,sem sinal (Em Baixa; sem novo topo (-18.3%))
TTEN3,SMALL11,SMALL11,Bens de primeira necessidade,35.93,33.45,50.0,,,0.0,,34.23,42.22,31.56,11.81,115,Não,2,8,False,,True,,False,True,True,False,False,True,5,10,False,True,False,False,False,False,True,False,False,0.28,True,4914324992.0,9.41,1.11,1.64,0.95,11.76,4.0,4.16,17.24,3.5,1.26,1.0,0.88,8.93,-53.7,0.97,64.13,35.82,9.81,17.74,0.0,-44.7,-34.6,0.81,0.37,9.8100004196167,0.6647014216849005,1.2330211372254904,13.813231196590994,14.398060161433882,12.15445862272597,1.4896249073941301,9.803318735181245,1.4565733731554342,,,,3,False,21.7,,,n/d,n/d,,,,False,False,,,Em Baixa,15.239999771118164,-35.62991753971046,-45.195527214082844,False,False,False,sem sinal (Em Baixa; sem novo topo (-35.6%))
YDUQ3,BOVA11+SMALL11,BOVA11,Consumo discricionário,35.52,36.49,30.0,,,0.9,,37.36,44.82,22.9,38.89,116,Não,1,8,False,,False,,False,False,False,False,False,False,3,10,False,False,False,False,False,False,True,False,False,3.92,False,1819308672.0,18.64,0.73,7.37,3.6,3.89,11.35,2.14,3.71,3.13,1.47,1.78,14.57,67.11,-46.7,0.4,70.08,29.69,7.15,14.76,0.0,-51.6,-24.9,1.61,0.61,7.150000095367432,1.8387401177536802,2.049568721522048,3.0540365967688534,9.194178319876851,1.871790695150897,5.414741589455827,1.3331958628390574,11.444460054998258,,,,6,False,8.6,,,n/d,n/d,,,,False,False,,,Em Baixa,8.380000114440918,-14.677804323103494,-53.23740933155039,False,False,False,sem sinal (Em Baixa; sem novo topo (-14.7%))
SIMH3,SMALL11,SMALL11,Industrials,34.79,37.4,20.0,,,0.7,P/L=-19.72<2,27.96,80.05,15.0,18.06,117,Não,5,8,False,,False,,False,False,False,False,True,False,2,10,False,True,True,False,True,False,True,True,False,6.84,False,3531743744.0,-19.72,0.61,2.78,2.24,-3.1,11.25,-0.41,3.75,3.44,1.28,6.05,,,6.0,0.36,91.64,5.09,6.05,14.3,0.0,-57.7,-33.0,2.34,0.7,6.050000190734863,0.9678722560715141,1.7954030350126586,,,,,,35.612914469781785,,,,2,False,36.8,,,n/d,n/d,,,,False,False,,,Em Baixa,7.880000114440918,-23.223348948338085,-58.587999748780796,False,False,False,sem sinal (Em Baixa; sem novo topo (-23.2%))
SOJA3,SMALL11,SMALL11,Bens de primeira necessidade,34.73,35.56,30.0,,,0.0,,20.58,51.95,45.72,41.67,118,Não,2,8,False,,True,,False,False,False,False,True,False,3,10,False,False,False,False,True,False,True,False,False,0.89,True,702488256.0,29.06,0.54,5.61,3.84,1.84,5.12,0.95,9.81,6.11,4.6,1.23,0.02,111.65,1741.4,1.35,45.47,36.89,4.98,10.46,0.0,-52.4,-22.1,0.74,0.34,4.980000019073486,1.3666362311544848,2.535110208791569,2.2706469460675733,5.96315253532179,5.141087425058657,0.7150601512476369,2.073571928106992,,,,,5,False,8.3,,,n/d,n/d,,,,False,False,,,Em Baixa,5.920000076293945,-15.878379140307718,-52.37080697051134,False,False,False,sem sinal (Em Baixa; sem novo topo (-15.9%))
JSLG3,SMALL11,SMALL11,Bens Industriais,34.14,36.64,20.0,,,0.7,P/L=-13.44<2,22.15,59.22,12.46,93.75,119,Não,1,8,False,,True,,False,False,False,False,False,False,2,10,False,False,False,False,False,False,True,False,False,,True,1401161344.0,-13.44,1.19,39.0,13.86,-8.83,9.68,-1.07,4.16,4.15,1.38,6.52,,,-44.0,0.43,89.08,10.92,3.81,8.64,28.8,-43.2,-22.8,2.11,0.62,4.909999847412109,4.862380779010537,7.079626414239343,,,,,,,5.971003596624939,5.971003596624939,5.3739032369624455,2,True,1.5,9.44813450034716,21.609038333719056,n/d,n/d,,,,False,False,,,Em Baixa,5.760000228881836,-14.756950480794229,-44.331065563489624,False,False,False,sem sinal (Em Baixa; sem novo topo (-14.8%))
MYPK3,SMALL11,SMALL11,Consumo discricionário,33.75,36.18,20.0,,,0.9,,26.17,51.15,31.7,52.78,120,Não,1,8,False,,True,,False,False,False,False,True,False,2,10,False,False,False,False,False,False,True,False,True,1.34,True,1335946368.0,15.41,0.34,3.35,5.43,2.23,8.93,0.6,3.51,2.8,1.73,1.21,42.34,83.68,0.1,0.65,66.29,30.03,8.74,13.84,2.1,-35.6,-4.2,0.82,0.49,8.920000076293945,3.459866734212261,3.565131177941268,4.26039951704321,18.484824825538826,3.3539460526332574,7.345269687561251,1.6787537661255851,15.814455975748245,,,,6,False,11.0,,,n/d,n/d,,,,False,False,,,Em Baixa,9.710000038146973,-8.135941902671595,-36.41629736220461,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.1%))
RAPT4,SMALL11,SMALL11,Bens Industriais,33.74,39.69,0.0,,,0.7,P/L=-4.79<2,20.13,80.03,29.5,47.22,121,Não,1,8,False,,False,,False,False,False,False,False,False,0,10,False,False,False,False,False,False,True,False,False,3.98,False,1558634240.0,-4.79,0.55,0.0,4.31,-11.45,9.51,-2.23,3.85,3.38,2.07,2.19,,,-3.4,0.76,74.66,17.25,4.35,6.9,2.8,-35.2,-10.7,1.35,0.57,4.46999979019165,1.3745713895769007,2.0013759432239677,,,,,,18.964114148412197,,,,2,False,13.8,,,n/d,n/d,,,,False,False,,,Em Baixa,5.139999866485596,-13.035021278162962,-36.324789140502375,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.0%))
AUAU3,SMALL11,SMALL11,Consumo discricionário,33.45,33.47,33.333333333333336,,,0.9,,32.66,49.36,26.61,11.11,122,Não,1,8,False,,,,,,False,True,False,,1,3,False,False,False,False,False,False,True,False,False,,True,2745932288.0,15.43,0.93,0.88,0.92,6.04,7.01,3.33,3.22,3.87,1.19,0.74,2.98,14.18,-18.6,,,,2.8,3.87,13.7,-17.5,-4.5,0.89,0.43,3.190000057220459,0.2094041818664321,0.34975584620163985,2.4664729743946565,3.994454812990872,1.2616354642376997,0.5139368618941524,1.2258925877703573,,,,,4,False,19.1,,,n/d,n/d,,,,False,False,,,Lateral,3.680000066757202,-13.315217408909685,-20.913189902528405,False,False,False,sem sinal (Lateral)
DESK3,SMALL11,SMALL11,Comunicação,32.74,33.22,30.0,,,0.4,,41.83,25.85,35.5,8.33,123,Não,3,8,False,,True,,False,False,False,False,False,True,3,10,False,True,True,False,False,False,True,False,True,1.1,True,2184146432.0,39.27,1.53,0.77,0.44,3.91,11.53,4.95,5.25,2.2,1.41,1.21,12.12,17.13,-50.8,0.32,62.73,36.49,7.65,18.87,145.5,-0.4,4.5,0.72,0.21,18.790000915527344,0.5854956939778043,0.7864935757336429,4.591021625426894,11.498518658382368,1.7590984168670254,0.672048826375129,2.2527468428278516,18.790000915527344,,,,3,False,32.1,,,n/d,n/d,,,,False,False,,,Em Alta,18.8700008392334,-0.42395294196131417,-2.084416922346466,False,False,False,sem sinal (Em Alta)
CASH3,SMALL11,SMALL11,Comunicação,32.37,28.28,55.55555555555556,,,0.4,P/L=-5.53<2,1.34,42.86,83.44,2.78,124,Não,2,8,False,,False,,False,,False,True,True,False,5,9,False,False,False,False,True,True,False,False,True,,True,612959104.0,-5.53,1.3,0.0,0.0,-23.45,-16.62,-20.31,-8.59,-1.12,2.68,0.0,,,18.2,1.74,18.27,80.69,3.24,5.83,67.0,-7.2,27.3,0.94,0.32,5.409999847412109,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Alta,5.380000114440918,0.5576158426217503,-11.019738235219378,False,False,False,sem sinal (Em Alta)
CSNA3,BOVA11+SMALL11,BOVA11,Materiais,32.29,37.99,0.0,,,1.0,P/L=-2.30<2,16.55,78.53,6.99,95.14,125,Não,2,8,False,,False,,False,False,False,False,False,False,0,10,False,False,False,False,False,False,True,True,False,,True,5954161664.0,-2.3,0.5,0.0,15.41,-21.59,8.07,-4.49,4.2,5.14,1.11,3.24,,,-2.8,0.39,84.35,12.8,4.28,10.89,4.9,-58.8,-22.9,1.61,0.52,4.489999771118164,4.94252121127312,7.1963108836136644,,,,,,,6.069416047443392,6.069416047443392,5.462474442699053,2,True,1.5,21.658679758433696,35.1763108427041,n/d,n/d,,,,False,False,,,Em Baixa,5.710000038146973,-21.36602905215964,-60.335689998550954,False,False,False,sem sinal (Em Baixa; sem novo topo (-21.4%))
NATU3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,32.28,35.77,12.5,,,0.0,P/L=-4.12<2,19.91,62.68,54.3,2.78,126,Não,2,8,False,,False,,,,False,True,False,False,1,8,False,False,False,False,False,True,True,False,True,1.0,True,10752948224.0,-4.12,0.87,0.0,0.0,-21.11,10.18,-12.47,4.82,2.58,1.68,0.54,,,-88.9,0.77,55.1,44.9,7.2,10.7,8.8,-26.8,-15.3,1.08,0.39,7.829999923706055,,,,,,,,10.341730708956804,10.341730708956804,10.341730708956804,9.307557638061125,1,True,1.0,18.870469077293684,32.078298974770746,n/d,n/d,,,,False,False,,,Em Baixa,8.5600004196167,-8.528042758476085,-29.77578303506562,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.5%))
BHIA3,SMALL11,SMALL11,Consumo discricionário,31.88,35.55,11.11111111111111,,,0.9,P/L=-0.18<2,23.94,95.79,2.74,2.78,127,Não,1,8,False,,False,,False,,False,False,True,False,1,9,False,False,False,False,False,False,False,True,False,,True,648801280.0,-0.18,0.37,0.0,0.0,-2.05,10.46,-12.3,1.94,6.49,0.72,6.41,,,6.1,0.47,91.75,8.25,0.64,5.15,0.0,-87.6,-61.6,1.57,0.36,0.6399999856948853,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Baixa,0.8199999928474426,-21.95122057593061,-88.32116818490283,False,False,False,sem sinal (Em Baixa; sem novo topo (-22.0%))
DXCO3,SMALL11,SMALL11,Materiais,30.74,34.4,10.0,,,1.0,P/L=-133.03<2,15.21,68.72,33.47,36.81,128,Não,2,8,False,,True,,False,False,False,False,False,False,1,10,False,False,False,False,False,False,True,True,False,1.44,True,4593825280.0,-133.03,0.69,0.0,3.43,-0.52,4.35,-0.11,4.77,3.22,1.98,1.18,,,-53.0,0.51,62.06,36.03,4.44,6.09,14.0,-16.9,0.6,1.17,0.61,5.059999942779541,1.238593577287151,1.803392248530092,,,,,,5.8445530005184825,1.5209929129086215,1.5209929129086215,1.3688936216177594,2,True,4.7,-72.94676606526198,-69.94085118362442,n/d,n/d,,,,False,False,,,Lateral,5.289999961853027,-4.347826478866734,-18.649515860777342,False,False,False,sem sinal (Lateral)
LWSA3,SMALL11,SMALL11,Tecnologia de informação,30.73,32.62,20.0,,,0.5,P/L=-10.62<2,12.75,56.7,50.32,26.39,129,Rompimento,1,7,False,,False,,False,False,False,True,True,False,2,10,False,False,False,False,False,,True,False,True,,True,2191474688.0,-10.62,0.89,8.19,2.64,-8.41,5.89,-14.56,5.51,,1.14,0.03,,,47.1,1.15,32.17,67.83,3.42,4.72,16.7,-15.4,3.9,1.31,0.53,3.990000009536743,0.7530344139801017,1.3968788379330885,,,,,,,1.0749566259565952,1.0749566259565952,0.9674609633609358,2,True,1.9,-75.75285811908401,-73.05873124342668,n/d,n/d,,,Rompimento,False,False,,,Em Baixa,3.9200000762939453,1.7857125479695757,-16.940297936878103,False,True,False,"Rompimento (vol x3.7, +1.8% do topo, MM50>MM200)"
BRAV3,BOVA11+SMALL11,BOVA11,Energia,30.53,30.03,33.333333333333336,,,0.9,,23.49,55.12,22.14,12.5,130,Não,1,8,False,,False,,False,,False,False,False,True,3,9,False,False,False,False,False,False,True,False,False,12.88,False,8422166016.0,156.54,0.69,0.67,1.08,0.44,8.3,0.44,3.21,3.05,1.26,1.55,,168.77,-17.3,0.27,72.43,27.57,13.35,21.64,35.8,-16.2,-7.3,0.51,0.24,18.1299991607666,1.3961435932380315,2.032785071754574,,,,,,18.1299991607666,,,,2,False,13.0,,,n/d,n/d,,,,False,False,,,Em Baixa,21.0,-13.666670663016179,-18.130537805801904,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.7%))
PRNR3,SMALL11,SMALL11,Bens Industriais,30.17,31.96,20.0,,,0.7,,40.94,24.07,29.6,15.97,131,Não,2,8,False,,False,,False,False,False,False,True,False,2,10,False,False,False,False,True,False,True,False,True,1.77,False,966502144.0,22.01,2.02,0.0,1.69,9.17,10.43,2.67,5.68,2.65,1.46,1.36,3.82,37.1,2500.3,0.64,70.26,25.54,14.63,21.97,15.9,-22.8,-9.9,1.09,0.59,16.959999084472656,2.0417504003762983,3.672801555009558,9.900851813470338,12.065112548088889,5.743530377563578,5.580394529879808,4.85238277472075,15.196465354386417,6.969178933122154,5.661962453721693,5.095766208349524,6,True,7.4,-69.95420705526548,-58.90814086480329,n/d,n/d,,,,False,False,,,Em Baixa,19.700000762939453,-13.908637423108194,-23.223182583429015,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.9%))
MRVE3,BOVA11+SMALL11,BOVA11,Consumo discricionário,29.94,33.26,11.11111111111111,,,0.9,P/L=-4.69<2,15.66,67.75,32.86,27.08,132,Não,2,8,False,,False,,False,,False,False,True,False,1,9,False,False,False,False,False,True,True,False,True,0.5,True,2549640192.0,-4.69,0.59,0.0,2.67,-12.58,6.84,-4.93,5.24,2.41,1.89,1.69,,,10.7,0.89,78.42,18.67,4.2,10.43,7.9,-56.6,-24.1,1.5,0.54,4.53000020980835,0.862386435564698,1.5997268379725147,,,,,,2.6404835052292097,1.7008655929221408,1.5997268379725147,1.4397541541752632,3,True,3.1,-68.21734906197334,-62.453299908476176,n/d,n/d,,,,False,False,,,Em Baixa,4.800000190734863,-5.624999379118312,-56.98005389663818,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.6%))
LJQQ3,SMALL11,SMALL11,Consumo discricionário,29.75,33.04,11.11111111111111,,,0.9,P/L=-1.00<2,7.16,89.8,14.28,45.14,133,Não,0,8,False,,False,,False,,False,False,True,False,1,9,False,False,False,False,False,False,False,False,False,,True,200709744.0,-1.0,0.67,0.0,4.09,-67.62,2.03,-6.84,0.76,33.06,1.86,7.1,,,3.7,0.82,89.26,10.74,0.97,2.83,0.0,-65.7,-36.1,2.09,0.58,0.9700000286102295,0.283564969043546,0.3996889534538059,,,,,,,0.341626961248676,0.341626961248676,0.30746426512380837,2,True,1.4,-68.30265401493557,-64.78072668326175,n/d,n/d,,,,False,False,,,Em Baixa,1.309999942779541,-25.95419305499389,-66.20208824777455,False,False,False,sem sinal (Em Baixa; sem novo topo (-26.0%))
BRKM5,BOVA11+SMALL11,BOVA11,Materiais,28.99,29.69,25.0,,,1.0,P/L=-0.77<2,37.47,17.56,0.85,82.64,134,Não,5,8,False,,False,,False,,True,,True,False,2,8,True,True,False,False,True,False,True,True,False,,True,4271750656.0,-0.77,-0.34,0.0,9.79,44.02,1.85,-13.68,8.32,16.21,0.71,,,,107.2,0.31,120.15,-19.72,5.2,12.7,3.1,-57.8,-36.5,0.89,0.21,5.360000133514404,3.7478651771613634,6.952289903634329,,,,,,,5.350077540397846,5.350077540397846,4.815069786358062,2,True,1.9,-10.166610701165169,-0.18512300129462922,n/d,n/d,,,,False,False,,,Em Baixa,6.170000076293945,-13.128037808162773,-61.103046172855755,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.1%))
CVCB3,SMALL11,SMALL11,Consumo discricionário,27.76,24.82,44.44444444444444,,,0.9,P/L=-5.10<2,11.86,56.85,24.97,2.78,135,Não,1,8,False,,False,,False,,False,False,True,False,4,9,False,False,False,False,False,True,False,False,True,2.81,False,656206208.0,-5.1,2.08,0.0,0.0,-40.86,5.9,-7.1,2.24,1.29,0.73,1.4,,,0.5,0.67,87.19,12.81,1.12,2.72,13.4,-53.3,-23.4,1.08,0.29,1.2699999809265137,,,,,,,,3.696820374914704,3.696820374914704,3.696820374914704,3.3271383374232335,1,True,1.0,161.97940058203451,191.0882228689273,n/d,n/d,,,,False,False,,,Lateral,1.5499999523162842,-18.06451483894209,-54.480286799609104,False,False,False,sem sinal (Lateral)
DASA3,SMALL11,SMALL11,Cuidados de saúde,27.57,32.43,0.0,,,0.2,P/L=-3.51<2,14.77,81.63,22.03,9.72,136,Não,2,8,False,,False,,False,,False,False,False,False,0,9,False,False,False,False,False,False,True,True,False,,True,2787108352.0,-3.51,0.46,0.0,0.75,-13.13,7.28,-10.87,4.03,4.7,1.3,1.22,,,-41.9,0.48,62.87,36.98,1.24,4.6,79.8,-51.5,-24.5,2.01,0.41,2.2300000190734863,0.1194850728659009,0.17397026609275174,,,,,,,0.1467276694793263,0.1467276694793263,0.13205490253139368,2,True,1.5,-94.07825554251522,-93.42028393612803,n/d,n/d,,,,False,False,,,Em Baixa,3.069999933242798,-27.361561317105032,-53.249475304183626,False,False,False,sem sinal (Em Baixa; sem novo topo (-27.4%))
HBOR3,SMALL11,SMALL11,Imobiliário,27.05,28.29,20.0,,,0.8,,16.11,35.73,39.04,43.06,137,Não,1,8,False,,True,,False,False,False,True,False,False,2,10,False,False,False,False,False,False,False,True,False,,True,241502384.0,53.75,0.17,7.28,3.93,0.31,2.16,0.48,13.21,13.24,2.34,0.7,,211.14,-74.5,0.81,57.57,22.01,1.68,4.23,8.3,-57.0,-18.0,1.6,0.41,1.8200000524520874,0.5106682724617723,0.7435330047043405,0.3521488473581713,2.855939246381716,,0.29814224512810417,0.0904558165604094,,,,,4,False,31.6,,,n/d,n/d,,,,False,False,,,Em Baixa,2.009999990463257,-9.452733279236437,-57.22108829700352,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.5%))
CAML3,SMALL11,SMALL11,Bens de primeira necessidade,26.59,29.52,10.0,,,0.0,,22.82,36.94,26.13,47.92,138,Não,1,8,False,,True,,False,False,False,False,False,False,1,10,False,False,False,False,False,False,True,False,False,1.37,True,1548463360.0,14.66,0.54,6.35,4.34,3.69,5.74,0.99,7.74,5.55,1.87,1.99,10.93,63.64,-58.5,0.76,72.01,27.99,4.05,7.23,12.1,-37.2,-17.1,1.36,0.57,4.539999961853027,1.4076412863568781,1.5777525729755082,2.479366586212954,7.65390809694676,1.7598232801060971,1.84252529116846,1.0885103966773688,,1.6926032355828777,1.6687879265408028,1.5019091338867225,6,True,7.0,-66.91830073774473,-62.7179900924045,n/d,n/d,,,,False,False,,,Em Baixa,4.809999942779541,-5.613305283544134,-37.849438270163915,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.6%))
GFSA3,SMALL11,SMALL11,Consumo discricionário,26.47,31.14,0.0,,,0.9,P/L=-0.06<2,0.67,100.0,27.81,2.78,139,Não,1,7,False,,False,,False,,False,False,False,False,0,9,False,False,False,False,False,,False,True,True,,True,33047134.0,-0.06,0.02,0.0,0.0,-39.87,-6.27,-124.06,-5.68,,1.31,1.06,,,-55.9,0.96,67.49,32.51,0.21,15.6,0.0,-98.7,-80.3,1.13,0.24,0.20999999344348907,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Baixa,0.36000001430511475,-41.66667080587795,-98.69077318293542,False,False,False,sem sinal (Em Baixa; sem novo topo (-41.7%))
RCSL4,SMALL11,SMALL11,Bens Industriais,26.41,28.55,14.285714285714286,,,0.7,P/L=-4.67<2,38.7,,18.61,2.78,140,Pivô de alta,2,6,False,,False,,False,,True,,,False,1,7,True,True,False,False,,,False,False,True,,True,72554832.0,-4.67,-4.69,0.0,0.0,100.56,-2.72,0.0,-81.5,,1.22,,,,,0.2,170.21,-69.4,0.26,2.7,119.2,-78.9,-7.0,0.21,0.03,0.5699999928474426,,,,,,,,,,,,0,True,,,,n/d,n/d,,,Pivô de alta,False,False,,,Em Alta,0.7799999713897705,-26.92307515962583,-79.44093832264083,False,True,False,Pivô de alta
MGLU3,BOVA11+SMALL11,BOVA11,Consumo discricionário,25.7,28.28,11.11111111111111,,,0.9,,20.58,50.39,21.7,20.83,141,Não,1,8,False,,False,,False,,False,True,False,False,1,9,False,False,False,False,False,False,True,False,False,,True,2970771712.0,34.89,0.28,2.04,2.33,0.79,6.07,0.35,2.25,4.8,1.13,0.76,236.63,81.34,-2.0,0.75,70.25,29.75,3.83,11.0,0.0,-65.2,-39.4,1.93,0.59,3.8299999237060547,0.6377505789096067,0.645489228703348,0.7936114010166785,5.812467317981191,0.27209041063474365,1.4902788371451128,0.30342625554385105,,,,,6,False,21.4,,,n/d,n/d,,,,False,False,,,Em Baixa,5.159999847412109,-25.775193082090663,-66.53488529646722,False,False,False,sem sinal (Em Baixa; sem novo topo (-25.8%))
ORVR3,SMALL11,SMALL11,Bens Industriais,25.65,22.33,44.44444444444444,,,0.7,,27.96,8.6,36.58,2.78,142,Não,1,8,False,,False,,False,,False,False,True,False,4,9,False,False,False,False,False,False,True,False,False,0.35,True,8590995456.0,174.99,1.81,0.0,0.0,1.04,3.71,7.47,20.1,3.24,2.27,1.48,168.26,,37.5,0.49,63.86,33.58,12.01,20.97,30.2,-25.4,-17.5,1.1,0.65,15.640000343322754,,,,,,,,1.9691008001151962,1.9691008001151962,1.9691008001151962,1.7721907201036766,1,True,1.0,-88.66885753707618,-87.40984170786241,n/d,n/d,,,,False,False,,,Em Baixa,17.899999618530273,-12.62569454397051,-26.313309483013725,False,False,False,sem sinal (Em Baixa; sem novo topo (-12.6%))
