ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,desvio_padrao,momentum_12_1,var_95,sharpe,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
ITUB4,BOVA11+DIVO11,BOVA11,Produtos financeiros,59.3,56.53,75.0,15.95,,0.4,,58.01,38.47,70.71,66.67,False,42,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$44.26, preço 3.4% abaixo do pescoço; falta fechar acima e segurar",False,3,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,False,,True,False,True,True,True,,True,471295229952.0,9.92,2.23,7.43,7.17,22.45,19.06,0.0,32.58,,,,,,1.53,71.12,8.1,8.39,1.58,,92.99,6.67,33.37,48.38,28.1,-11.6,4.0,39.62,39.87,-22.5,24.1,11.5,37.49,48.38,-5.83,1.52,20.0,-2.45,0.5,1.18,0.85,0.03,42.7599983215332,False,False,False,21.89695468139621,40.61885093398997,57.11390904841883,43.124162208969466,58.8511907768926,44.75893929789378,29.08260851481096,,41.0971634904247,42.688895115941875,38.420005604347686,4,True,2.6,-10.149655957773906,-3.8887626201592473,n/d,2026-10-01,próxima,,,False,False,,,Lateral,41.91999816894531,2.003817245417183,-12.154930248805162,True,False,False,sem sinal (Lateral)
ISAE4,BOVA11+DIVO11,BOVA11,Serviços públicos,59.24,59.11,60.0,,,0.1,,59.97,49.06,60.75,77.08,True,43,Não,,,False,5,8,False,,True,,False,False,True,True,True,True,6,10,False,True,False,True,True,False,True,True,True,True,True,0.67,True,19701858304.0,6.92,0.88,6.26,8.95,12.71,14.91,9.63,26.39,7.61,3.41,4.96,5.28,0.79,1.43,61.95,220.0,9.4,6.2,0.28,54.58,44.81,21.41,31.63,30.4,-11.7,0.1,26.95,26.63,-19.9,24.9,7.2,25.09,31.63,-10.13,1.57,22.7,-2.32,0.63,0.98,0.69,0.05,27.920000076293945,False,False,False,17.852748424398197,28.59452133498835,46.15928051907563,53.66761442062717,55.631906001497356,42.823286828766875,23.04407457508999,33.30321958440694,37.63458146110631,38.06325320658691,34.25692788592822,8,True,3.1,22.696732780508743,34.79434583906298,n/d,2026-04-20,última,,,False,False,,,Lateral,27.700000762939453,0.7942213259749531,-12.868182017785434,True,False,False,sem sinal (Lateral)
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,58.7,58.47,60.0,,,0.0,,78.24,18.79,66.11,53.47,True,44,Não,,,False,7,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,True,True,True,False,True,True,True,-0.17,True,244715372544.0,15.0,2.76,5.01,5.43,18.4,17.07,20.62,18.41,8.5,-0.57,-0.39,1.02,0.03,4.4,81.47,24.6,14.3,10.3,0.81,38.81,60.59,11.06,16.9,43.4,-6.1,0.8,14.96,14.44,-13.6,25.3,16.6,13.6,16.9,-0.73,1.6,32.9,-2.01,0.85,0.67,0.46,0.02,15.869999885559082,False,False,False,6.156793568876972,8.416444823776255,10.330746794143296,11.699519136524124,9.353640290477232,15.120239740363573,5.093816887510769,11.323142528128926,9.686792971225143,9.842193542310264,8.857974188079238,8,True,3.0,-44.18415720254946,-38.96160654645217,2026-10-29,2026-09-22,próxima,,,False,False,,,Lateral,15.760000228881836,0.6979673545667975,-6.606872970890388,True,False,False,sem sinal (Lateral)
TAEE11,BOVA11+SMALL11+DIVO11,BOVA11,Serviços públicos,57.98,57.62,60.0,,,0.1,,72.64,25.12,48.81,88.89,True,46,Não,,,False,6,8,False,,True,,True,False,True,False,True,True,6,10,True,True,True,True,False,False,True,True,True,True,True,0.45,True,43479347200.0,8.8,1.77,7.24,11.16,20.14,22.05,11.11,36.48,9.8,4.36,5.49,3.48,1.36,24.21,98.2,13.5,9.72,6.9,0.24,66.19,33.81,32.21,43.57,30.6,-3.5,6.9,39.28,38.77,-15.3,22.4,5.5,36.91,43.57,-11.83,1.41,17.6,-2.26,0.68,0.89,0.69,0.07,42.06999969482422,True,False,False,33.53147711860022,34.5503214222307,35.18529590509953,50.5633452148684,55.08311001573149,17.56360519379764,13.863441941502634,31.405714174625135,33.96828887330697,34.040899270415466,30.63680934337392,8,True,4.0,-27.176587673845177,-19.257691657444887,n/d,2026-08-17,última,,,False,False,,,Em Alta,41.54999923706055,1.2515053364907436,-3.976040880244658,True,False,False,sem sinal (Em Alta)
BBDC4,BOVA11+DIVO11+Wishlist,BOVA11,Produtos financeiros,57.46,56.57,62.5,15.65,,0.4,,47.57,58.64,66.43,72.22,False,49,Não,,,False,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,199622574080.0,7.66,1.08,8.69,8.36,14.13,11.35,0.0,26.07,,,,,,1.51,64.06,17.8,6.12,1.07,,92.32,7.66,15.16,20.87,21.1,-12.0,3.1,17.73,17.88,-24.6,25.8,5.3,15.73,20.87,-12.03,1.63,14.0,-2.49,0.33,1.21,0.82,-0.04,18.360000610351562,False,False,False,10.96751734953935,18.084099392234194,28.22958158901005,30.27873226433219,32.21685763838649,27.766563827085758,14.053896167962113,,21.26194053946734,22.925331609659978,20.63279844869398,4,True,2.6,12.37907278206183,15.80577250895967,n/d,2026-10-02,próxima,"A análise fundamentalista do Bradesco (BBDC4) revela um cenário de transição em que a qualidade e o preço caminham em direções opostas, visto que o retorno sobre o patrimônio líquido de 14,1% e o retorno sobre o capital investido de 0,0% situam-se abaixo dos pares do setor de produtos financeiros, enquanto os múltiplos de preço sobre lucro de 7,66 e preço sobre valor patrimonial de 1,08 sugerem um papel descontado frente ao mercado. Essa rentabilidade pressionada contrasta com a robusta margem líquida de 26,07% e com um excelente crescimento histórico, dado que a taxa de crescimento anual composta da receita nos últimos cinco anos atingiu 17,8%, posicionando-se acima da média setorial de 12,7%. No que tange aos proventos, o rendimento de dividendos de 8,69% mostra-se bastante atrativo e sustentável, sendo suportado pela forte geração de lucro e pela natureza da atividade bancária, que dispensa os indicadores tradicionais de endividamento industrial. O checklist de critérios reflete essa dualidade ao aprovar apenas três dos seis requisitos avaliados, apontando que a companhia supera a taxa básica de juros e o crescimento dos pares, mas falha em bater a rentabilidade média do setor e sofre com vendas recentes de papéis por parte de iniciados. Sob a ótica do valuation, as estimativas de preço-teto apresentam uma dispersão acentuada entre os métodos analíticos, variando desde os conservadores R$ 10,97 pelo modelo de Bazin e R$ 18,08 por Gordon, até patamares mais otimistas de R$ 28,23 pelo fluxo de caixa descontado, R$ 30,28 por Graham e R$ 32,22 por Lynch. Essa divergência resulta em uma média de R$ 21,26 e em um preço-teto ajustado com margem de segurança de R$ 20,63, o que projeta um potencial de valorização de 12,4% em relação ao preço atual de R$ 18,36, mesmo diante de uma tendência gráfica lateralizada. Como principais prós, destacam-se o forte crescimento de receita frente aos concorrentes, o pagamento robusto de dividendos e o desconto patrimonial atrativo; em contrapartida, os contras residem na rentabilidade abaixo da média do setor, no sinal gráfico sem força compradora e no cumprimento de apenas metade dos critérios qualitativos do checklist.",,True,False,,,Lateral,17.899999618530273,2.5698379979019137,-13.46076615603482,True,False,False,sem sinal (Lateral)
CPFE3,BOVA11+DIVO11,BOVA11,Serviços públicos,56.77,57.97,50.0,,,0.1,,76.0,42.7,29.71,71.53,True,53,Não,,,False,6,8,False,,True,,False,False,True,False,True,True,5,10,True,True,True,False,False,True,True,True,True,True,True,1.44,True,54052257792.0,8.99,2.38,7.97,8.3,26.43,27.84,15.57,13.16,5.85,2.35,2.11,0.92,1.55,1.34,74.64,21.5,10.75,8.79,0.29,71.02,27.73,35.03,52.32,33.9,-10.3,3.2,44.99,44.14,-21.6,25.3,-5.8,40.99,52.32,-23.13,1.6,27.6,-2.55,0.72,0.96,0.66,0.03,46.90999984741211,False,False,False,27.819065480837125,51.60436646695287,69.13876506987879,48.10479477469869,78.29840032591791,61.756300328844276,35.92458424946843,81.34427582608065,56.74881906533484,56.68033339789857,51.012300058108714,8,True,2.9,8.74504417829991,20.973820613784365,2026-11-12,2026-04-30,última,,,False,False,,,Em Alta,46.83000183105469,0.17082642158765537,-11.476931062351014,True,False,False,sem sinal (Em Alta)
BPAC11,BOVA11,BOVA11,Produtos financeiros,56.18,52.86,75.0,15.65,,0.4,,59.57,40.81,66.43,25.69,False,54,Fundo duplo,,,False,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,206082293760.0,12.66,2.9,2.38,2.74,22.88,20.48,0.0,39.8,,,,,,0.85,34.65,20.8,10.05,2.41,,90.46,8.68,44.2,63.41,38.4,-3.6,12.4,53.6,53.31,-23.5,32.5,18.9,48.49,63.41,1.57,2.05,20.1,-3.31,0.74,1.59,0.85,0.04,61.15999984741211,False,False,False,11.956456269468838,22.179226379864694,64.01026840270224,47.87875875711725,85.45551721455311,11.763441650156299,58.30950600165642,,15.299708099829942,11.956456269468838,10.760810642521955,3,True,5.4,-82.40547634177719,-74.9841266546744,n/d,2026-08-11,última,"A análise fundamentalista do BTG Pactual (BPAC11) revela uma instituição com forte eficiência operacional, evidenciada por um retorno sobre o patrimônio líquido (ROE) de 22,9% que se posiciona acima da média do setor de 18,4%, embora seu retorno sobre o capital investido (ROIC) de 0,0% fique abaixo dos pares de 2,2%, uma distorção comum em intermediários financeiros. Essa elevada rentabilidade, traduzida em uma robusta margem líquida de 39,8%, convive com múltiplos de preço esticados, onde o preço sobre o lucro (P/L) de 12,66 e o preço sobre o valor patrimonial (P/VP) de 2,9 sugerem que o mercado cobra um prêmio alto pela qualidade do ativo. O dividendo atual de 2,38% mostra-se modesto e indica que a companhia prioriza a retenção de lucros para financiar seu forte ritmo de expansão, uma estratégia sustentável dado que o endividamento não se mostra um gargalo e o crescimento composto (CAGR) de receita nos últimos cinco anos atingiu 20,8%, superando com folga a média setorial de 12,7%. No checklist de critérios de qualidade e segurança, o papel atende a 4 de 6 requisitos possíveis, sendo penalizado pela ausência de ROIC superior ao setor e por registrar vendas de ações por parte de insiders. Sob a ótica de valuation, as estimativas de preço-teto revelam uma enorme dispersão entre os métodos, variando desde os conservadores R$ 11,96 de Bazin e R$ 22,18 de Gordon até os mais otimistas R$ 64,01 pelo fluxo de caixa descontado e R$ 85,46 pelo modelo de Lynch. Essa divergência faz com que a média dos preços-teto fique em R$ 15,30 e o valor ajustado com margem de segurança recue para R$ 10,76, gerando um expressivo upside negativo de 82,4% frente à cotação atual de R$ 61,16. Em balanço, os principais prós de BPAC11 concentram-se no seu forte crescimento histórico, rentabilidade superior aos pares e tendência gráfica de alta com padrão de fundo duplo, enquanto os contras residem no valuation esticado perante os modelos tradicionais de dividendos e no sinal de alerta emitido pelas transações de insiders.",Fundo duplo,False,False,,,Em Alta,59.2400016784668,3.2410501595971697,-5.259751187688488,True,True,True,Fundo duplo — rompeu pescoço ~R$57.88 (candidato)
SANB11,BOVA11+Wishlist,BOVA11,Produtos financeiros,55.76,56.78,50.0,14.99,,0.4,,50.9,62.68,57.0,68.06,False,55,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$30.23, preço 0.6% acima do pescoço; falta fechar acima e segurar",False,3,6,False,,True,,True,False,True,,True,False,4,8,True,False,False,,True,,True,False,True,True,True,,True,163407527936.0,7.36,1.16,7.58,7.32,15.69,10.65,0.0,28.66,,,,,,1.02,53.85,49.8,6.77,1.11,,90.04,9.86,25.1,36.14,21.2,-15.9,9.9,29.25,29.26,-30.6,31.0,-4.5,25.1,36.14,-21.83,1.95,12.0,-2.67,0.19,1.13,0.64,-0.02,30.40999984741211,True,False,False,15.894084881929869,29.483527455979907,54.74626331225685,49.36734545024353,60.14820613108574,36.568898420583515,29.84143780607156,,34.17319351768754,33.02621293828171,29.72359164445354,4,True,3.4,-2.2571792384174727,12.374855932778562,n/d,2026-07-22,última,"A análise fundamentalista do Santander Brasil (SANB11) revela uma instituição financeira de grande porte que apresenta uma dinâmica mista entre rentabilidade e preço atual de mercado. O retorno sobre o patrimônio líquido (ROE) de 15,7% e o retorno sobre o capital investido (ROIC) de 0,0% situam-se abaixo das médias do setor, de 18,4% e 2,2% respectivamente, sugerindo que a eficiência na alocação de capital do banco está temporariamente inferior à de seus pares diretos. Essa rentabilidade mais tímida convive com múltiplos de valuation descontados, como o preço sobre lucro (P/L) de 7,36 e o preço sobre valor patrimonial (P/VP) de 1,16, indicando que o mercado já precifica essa compressão de margens e oferece um ponto de entrada patrimonialmente atraente. O rendimento de dividendos (DY) de 7,58% mostra-se robusto e sustentável, sendo suportado por uma sólida margem líquida de 28,66% e pela natureza do setor bancário, que dispensa o indicador tradicional de dívida líquida sobre EBITDA, garantindo a coerência do payout frente à geração de caixa. No quesito expansão, o banco supera expressivamente seus pares com um crescimento anual composto (CAGR) de receita nos últimos cinco anos de 49,8%, muito acima da média setorial de 12,7%, o que sinaliza forte capacidade de captação e escala. No entanto, o checklist de critérios fundamentalistas reflete essa dualidade ao atender apenas 3 de 6 requisitos, penalizado justamente pelo ROE e ROIC abaixo da média do setor e por movimentações de insiders, embora cumpra os critérios de valor de mercado bilionário e rentabilidade mínima frente à taxa básica de juros. Sob a ótica de valuation, a avaliação por múltiplos e fluxos de caixa revela uma dispersão acentuada entre os métodos de cálculo, variando desde a visão conservadora de Bazin a R$ 15,89 e Gordon a R$ 29,48, até as projeções otimistas de Graham a R$ 49,37, DCF a R$ 54,75 e Lynch a R$ 60,15. Essa divergência resulta em uma média de R$ 34,17 e mediana de R$ 33,03, estabelecendo um preço-teto ajustado com margem de segurança de R$ 29,72 que, comparado ao preço atual de R$ 30,41, indica um upside ligeiramente negativo de -2,3%. Em balanço, SANB11 destaca-se positivamente pelo crescimento acelerado de receita, margem líquida robusta, tendência gráfica de alta e proventos atraentes, mas traz como contrapartidas o desempenho operacional inferior à média dos pares em termos de ROE e ROIC, além de um preço de tela que já consome a margem de segurança recomendada pelos modelos teóricos de precificação.",,True,False,,,Em Alta,30.440000534057617,-0.09855678751365948,-16.59142348265885,True,False,False,sem sinal (Em Alta)
CMIG4,BOVA11+DIVO11+AUVP11,BOVA11,Serviços públicos,55.38,54.56,60.0,,,0.1,,54.8,49.68,37.76,99.31,True,56,Não,,,False,5,8,False,,True,,True,False,True,True,False,True,6,10,True,True,False,False,False,True,True,True,True,True,True,0.67,True,33040877568.0,7.01,1.1,9.38,17.43,15.75,21.33,9.3,10.51,6.76,2.49,3.75,1.17,0.78,,122.21,-20.4,9.91,5.94,0.42,57.36,42.63,9.61,13.28,20.1,-13.0,4.2,10.77,10.82,-25.1,23.2,9.7,9.95,13.28,-7.63,1.46,12.4,-2.36,0.26,0.97,0.73,0.05,11.550000190734863,True,False,True,14.38307929281464,20.941763450338115,17.135520967709354,19.72958266809243,,14.127676775544375,4.401569259562706,16.043015811139245,17.060106494273025,16.589268389424298,14.930341550481868,6,True,4.8,29.267024276403355,47.706547294763155,2026-11-12,2026-06-24,última,,,False,False,,,Lateral,11.260000228881836,2.5754880635719735,-13.390077222758269,True,False,False,sem sinal (Lateral)
FLRY3,BOVA11+SMALL11+DIVO11,BOVA11,Cuidados de saúde,53.31,50.36,70.0,,,0.2,,55.48,35.36,51.19,63.19,True,65,Não,,,False,5,8,False,,True,,False,False,True,True,True,True,7,10,False,True,True,False,False,True,True,True,True,True,True,0.7,True,11318298624.0,15.67,2.04,5.8,6.56,13.0,10.93,12.7,8.01,6.36,1.78,1.96,1.86,0.98,1.09,102.84,14.4,13.76,6.47,0.55,61.45,37.83,13.12,20.82,58.7,0.0,27.7,15.25,15.56,-18.6,27.9,43.5,14.3,20.82,26.17,1.76,30.3,-2.57,1.01,0.96,0.6,0.03,20.81999969482422,False,False,False,9.759823415509354,18.10447243576985,17.60465832523426,17.467163921156555,27.852298878276947,19.944897181175023,15.575614686455243,16.277115757930275,17.82325557518844,17.535911123195408,15.782320010875868,8,True,2.9,-24.196348500431064,-14.393583878777672,2026-11-05,2026-08-12,última,,,False,False,,,Em Alta,20.170000076293945,3.2226059299534926,-0.19175893747335193,True,False,False,sem sinal (Em Alta)
