ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
CEAB3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.9,65.77,66.66666666666667,,,0.9,,61.92,91.41,43.81,62.94,24,Não,5,8,False,,False,,False,,True,True,False,True,6,9,True,True,True,False,False,True,True,False,False,False,True,0.51,True,2232097536.0,4.05,0.6,7.07,6.49,14.79,7.33,14.93,7.02,1.83,1.94,1.67,0.72,0.37,26.27,-9.5,4.0,5.91,0.81,60.22,39.78,7.38,17.96,0.8,-58.6,-31.1,1.67,0.56,7.440000057220459,3.447318715407441,6.3947762170808025,24.340740927943475,22.63919921766318,31.94841714244397,9.626500645851133,17.498905173872156,,,,,5,False,9.3,,,n/d,n/d,,,,False,False,,,Em Baixa,9.779999732971191,-23.92637770594125,-58.83604262165727,False,False,False,sem sinal (Em Baixa; sem novo topo (-23.9%))
ALPA4,SMALL11,SMALL11,Consumo discricionário,65.26,64.42,70.0,,,0.9,,76.25,44.09,58.02,74.83,25,Pivô de alta,6,8,False,,False,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,False,True,False,True,0.19,True,8687000576.0,11.92,2.31,14.68,8.78,19.37,-7.05,17.96,14.52,7.66,0.82,1.91,0.39,0.13,104.61,92.8,10.41,7.61,0.98,45.48,54.52,7.74,16.06,65.3,-20.4,4.8,1.07,0.45,12.789999961853027,8.017673476561047,14.872784299020742,14.217072105247702,11.561593203593354,32.18959721942876,18.974999999999998,12.983137545169601,6.390655349371855,14.900939149799132,13.600104825208652,12.240094342687787,8,True,5.0,-4.2994966442952975,16.50460667898446,n/d,n/d,,,Pivô de alta,False,False,,,Em Alta,13.529999732971191,-5.469325836828087,-21.14672932616851,False,True,False,Pivô de alta
INTB3,SMALL11,SMALL11,Tecnologia de informação,65.04,65.93,60.0,,,0.5,,72.45,52.58,77.85,46.15,26,Pivô de alta,5,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,False,False,True,True,False,True,True,True,-0.17,True,4708568064.0,7.87,1.42,8.39,4.3,18.07,19.14,17.52,13.1,6.2,-1.0,2.64,0.26,0.66,33.84,14.3,7.24,5.97,1.67,43.4,56.17,9.95,15.13,44.6,-4.9,4.9,0.98,0.48,14.390000343322754,4.420233509587073,8.19953316028402,24.22712891347223,20.418344405455784,29.72119712234639,16.723424843084,18.623928774408835,13.920352383805747,18.833415657551,18.623928774408835,16.761535896967953,7,True,6.7,16.480441258263333,30.878493455283905,n/d,n/d,,,Pivô de alta,False,False,,,Em Alta,15.130000114440918,-4.890943592339214,-8.104270319712981,False,True,False,Pivô de alta
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,63.32,62.14,70.0,,,0.8,,87.22,40.59,44.14,39.16,27,Não,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,True,True,0.74,True,13007823872.0,9.77,2.0,4.26,3.71,20.52,17.07,18.7,43.42,7.33,2.13,1.64,0.75,0.75,36.22,62.0,10.01,10.89,0.29,52.11,47.88,25.11,35.12,5.5,-24.6,-10.8,1.24,0.79,26.489999771118164,7.01560892705704,13.013954559690807,35.92553704885524,28.425684661463272,45.53576545860267,26.53115312865938,29.54661458323743,22.82332785555729,28.82886247086659,28.425684661463272,25.583116195316947,7,True,6.5,-3.4234940869647956,8.829228840909508,2026-10-29,2026-07-01,última,,,False,False,,,Em Baixa,29.06999969482422,-8.875128829689704,-24.91105648254002,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.9%))
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,62.72,63.2,60.0,,,0.9,,76.81,54.99,66.07,16.78,28,Não,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,True,True,0.28,True,4883755008.0,8.3,1.53,3.39,1.97,18.4,21.98,17.32,18.56,5.49,1.1,4.19,0.4,0.55,16.35,0.4,6.5,10.38,1.73,37.54,62.46,20.42,35.35,1.7,-41.2,-11.0,1.14,0.52,20.770000457763672,2.9232542211800276,5.422636580288952,33.156928441610674,27.64668113359858,42.46693565818981,10.853405399094557,30.27915729384824,14.853290211075759,,,,6,False,14.5,,,n/d,2025-12-22,última,,,False,False,,,Em Baixa,22.84000015258789,-9.063045888770171,-42.131138859102045,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.1%))
BBSE3,BOVA11,BOVA11,Insurance,62.17,59.91,75.0,,1.3,0.3,,68.14,31.54,61.0,91.61,29,Não,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,True,True,,True,71166173184.0,7.84,6.62,12.53,12.83,84.38,83.67,0.0,87.93,,,,,,100.62,-0.1,8.32,28.81,,55.04,44.96,28.02,40.52,30.8,-9.5,3.6,0.52,0.49,36.65999984741211,33.60587284096922,48.930150856451185,48.63061204248545,24.13774482655851,,59.50416498381771,12.491654466957115,,47.66770018093089,48.78038144946832,43.902343304521494,4,True,1.8,19.755437772105267,30.026460390986152,2026-11-03,2026-08-07,última,,,False,False,,,Em Baixa,40.03296661376953,-8.425472933093282,-10.071425311184445,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.4%))
ABCB4,SMALL11,SMALL11,Produtos financeiros,61.79,66.08,37.5,16.87,,0.4,,52.81,69.18,83.86,82.52,30,Não,2,6,False,,True,,False,False,True,,False,True,3,8,True,False,False,,False,,True,False,True,True,True,,True,5720935424.0,5.69,0.8,11.71,10.05,14.05,14.98,0.0,40.92,,,,,0.95,57.17,-2.9,4.64,1.54,,89.78,10.19,18.99,26.85,16.9,-17.3,-6.5,0.9,0.67,22.200000762939453,15.931156095989492,29.552294558060506,51.6959595973546,49.35635982638091,62.67856465218554,45.884851479457346,25.182057328298576,,35.766065432715486,37.718573018758924,33.946715716883034,4,True,3.2,52.91312860472273,61.108397313315145,n/d,n/d,,,,False,False,,,Em Baixa,24.15999984741211,-8.112579043259394,-18.765787574745506,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.1%))
CYRE3,BOVA11+SMALL11,BOVA11,Consumo discricionário,61.57,60.08,70.0,,,0.9,,61.6,65.44,46.1,67.83,31,Não,4,8,False,,True,,False,False,True,True,False,True,7,10,True,True,False,True,False,False,True,False,True,True,False,0.56,True,7948947968.0,4.68,0.85,10.98,7.26,18.26,15.44,7.03,20.56,7.86,3.08,3.37,0.73,0.39,33.99,-2.0,4.05,3.68,1.17,56.08,39.17,19.83,35.31,9.4,-38.5,-5.9,1.69,0.66,21.700000762939453,11.25849558512306,20.88450931040327,61.43696797199738,51.60818893022907,89.56513917743015,30.9272715681608,47.51501929685681,5.274036315582308,,,,6,False,17.0,,,n/d,n/d,,,,False,False,,,Em Baixa,21.829999923706055,-0.5955069226795118,-39.747573283955475,False,False,False,sem sinal (Em Baixa; sem novo topo (-0.6%))
TOTS3,BOVA11+SMALL11+Wishlist,BOVA11,Tecnologia de informação,61.51,58.25,80.0,,,0.5,,86.79,31.54,49.56,13.99,32,Pivô de alta,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,True,True,0.55,True,18370899968.0,12.67,3.31,2.26,1.39,26.12,14.98,23.37,21.63,7.33,2.09,1.84,0.92,0.84,17.59,269.5,15.15,7.39,1.0,42.41,54.01,27.05,47.43,18.5,-32.4,2.4,0.9,0.41,32.04999923706055,3.178383056009995,5.89590056889854,33.51716573725748,23.475614987604015,41.45598668824374,10.59424454785779,30.608128711004948,23.70839419237552,,,,6,False,13.0,,,2026-11-04,2026-06-16,última,"A TOTVS (TOTS3) apresenta uma sólida eficiência operacional no setor de tecnologia da informação, evidenciada por um ROE de 26,1% e um ROIC de 23,4% que se posicionam significativamente acima dos pares setoriais (9,1% e 13,4%, respectivamente), sugerindo uma forte capacidade de geração de valor sobre o capital empregado. Essa elevada qualidade operacional convive com múltiplos de preço que demandam atenção, pois o P/VP de 3,31 indica um prêmio em relação ao valor patrimonial, embora o P/L de 12,67 e o PEG de 0,84 apontem para uma avaliação atraente quando confrontada com o forte crescimento de lucros. No âmbito financeiro, a excelente rentabilidade, traduzida em uma margem líquida de 21,63%, ajuda a suportar um endividamento cuja relação Dívida Líquida/EBITDA de 2,09 está acima da média do setor (1,16), mantendo-se, contudo, em patamar controlável pela liquidez corrente de 1,84. Essa alavancagem mais alta e o foco na expansão justificam o modesto Dividend Yield de 2,26%, demonstrando que a companhia prioriza a retenção de lucros para sustentar seu crescimento em detrimento de proventos agressivos. O perfil de expansão da empresa é altamente robusto, com um CAGR de receita de cinco anos de 269,5% que supera com folga a média setorial de 85,6%, o que corrobora o checklist de critérios no qual a ação atende a 6 de 8 requisitos, falhando apenas na relação de endividamento frente aos pares e nas transações de insiders. Sob a ótica do valuation, as estimativas de preço-teto revelam uma enorme dispersão entre os métodos de fluxo de caixa e crescimento, com o modelo de Lynch indicando R$ 41,46 e o DCF apontando R$ 33,52 — ambos acima do preço atual de R$ 32,05 —, enquanto os modelos focados em dividendos, como Bazin (R$ 3,18) e Gordon (R$ 5,90), mostram-se severamente defasados devido ao baixo payout atual. Como prós, destacam-se o crescimento exponencial de receita, a rentabilidade muito acima da média e o forte sinal gráfico de pivô de alta em uma tendência lateral; como contras, pesam o endividamento superior ao dos pares, a distribuição tímida de dividendos e a pressão vendedora por parte de insiders.",Pivô de alta,True,False,,,Lateral,32.5099983215332,-1.4149465032976427,-32.78635015591394,True,True,True,Pivô de alta
TEND3,SMALL11,SMALL11,Consumo discricionário,60.96,62.9,50.0,,,0.9,,77.57,56.09,52.73,34.27,33,Não,5,8,False,,False,,False,False,True,True,False,False,5,10,True,True,True,False,False,True,True,False,True,False,True,0.24,True,3930717440.0,6.84,2.57,4.53,3.32,37.61,-8.65,14.39,12.08,4.68,0.47,1.96,0.79,0.46,22.72,-11.5,4.71,7.18,0.76,81.81,18.11,19.56,36.71,63.9,-12.7,1.2,1.61,0.57,32.04999923706055,7.605139742190666,14.107534221763684,62.0851593407971,36.259738695779006,85.85116154189731,22.514801130999526,56.69663607725624,28.69946488263704,,,,6,False,11.3,,,n/d,n/d,,,,False,False,,,Lateral,33.66999816894531,-4.811401900754875,-13.918169597029362,False,False,False,sem sinal (Lateral)
BBDC3,BOVA11,BOVA11,Produtos financeiros,60.79,60.49,62.5,15.65,,0.4,,50.69,67.93,66.43,74.13,34,Não,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,154008289280.0,6.05,0.86,9.99,8.7,14.13,11.35,0.0,26.07,,,,,0.9,52.63,17.8,,1.07,,92.32,7.66,12.38,17.96,14.2,-21.3,-9.9,1.14,0.83,14.140000343322754,8.78637596752486,16.298727419758613,30.967769346946522,29.404497775353533,35.97539740757101,25.608318669397153,16.076560231644496,,20.415297850906786,20.953523044577885,18.858170740120098,4,True,3.5,33.367540892779225,44.379754987399124,2026-11-04,2026-08-04,última,,,False,False,,,Em Baixa,16.13422966003418,-12.360238813578416,-22.26585222936629,True,False,False,sem sinal (Em Baixa; sem novo topo (-12.4%))
ITSA4,BOVA11,BOVA11,Financial Services,60.66,59.6,66.66666666666667,,,0.4,,61.32,48.45,,79.72,35,Não,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,True,True,,True,138747002880.0,7.62,1.48,9.13,9.4,19.36,17.48,0.38,214.29,,,,,1.39,71.62,28.4,6.52,0.38,0.64,16.02,79.82,9.45,14.81,31.0,-16.4,-7.2,1.23,0.88,12.380000114440918,8.311117385005272,14.43218981525144,20.15164285372496,17.486527064129838,24.19696549816596,17.44221911776531,9.951575373945046,,15.084292292936745,15.937204466508375,14.343484019857538,4,True,2.4,15.860128330098089,21.844040012094567,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,13.880000114440918,-10.8069163374097,-17.742498500817703,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.8%))
ITUB4,BOVA11,BOVA11,Produtos financeiros,60.23,57.62,75.0,15.95,,0.4,,58.96,40.92,70.71,67.13,36,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,422909214720.0,9.03,2.03,8.15,7.15,22.45,19.06,0.0,32.58,,,,,1.14,64.59,8.1,7.53,1.58,,92.99,6.67,32.62,48.43,17.6,-20.8,-7.7,1.18,0.85,38.369998931884766,19.60386159161077,36.36516325243797,56.301493449332575,42.51000460871363,64.17249804562536,45.375047676491064,32.58381266147458,,39.4113914924681,40.870105464464515,36.783094918018065,4,True,2.9,-4.135793740009753,2.7140802438697875,n/d,2026-08-03,última,,,False,False,,,Em Baixa,43.16999816894531,-11.118831226899296,-21.243305916848378,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.1%))
SEER3,SMALL11,SMALL11,Consumo discricionário,59.85,61.59,50.0,,,0.9,,69.98,83.71,35.34,20.98,37,Não,5,8,False,,False,,False,False,True,False,True,False,5,10,True,True,True,False,False,True,True,False,True,False,True,0.82,True,1371313408.0,5.1,0.91,4.43,2.42,17.83,-1.1,17.04,10.92,2.4,1.82,1.56,1.16,0.34,12.32,72.6,4.29,8.94,0.47,59.3,40.7,7.9,13.75,35.6,-22.1,-10.5,1.43,0.48,10.710000038146973,1.8485153161517076,3.4289959114614175,27.825000099107328,23.581691156648844,36.574355882025195,3.5269733333333333,25.41000009050557,44.5894532025676,,,,5,False,24.1,,,n/d,n/d,,,,False,False,,,Em Baixa,12.350000381469727,-13.279354596486126,-24.203821999963694,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.3%))
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,59.83,59.8,60.0,,,0.0,,81.27,18.19,66.84,53.15,38,Não,7,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,True,True,True,False,True,True,True,-0.17,True,227907567616.0,14.04,2.58,5.36,5.43,18.4,17.07,20.62,18.41,7.92,-0.57,1.02,0.03,3.21,76.26,24.6,13.31,10.3,0.81,38.81,60.59,11.06,16.9,33.6,-12.6,-6.1,0.64,0.44,14.779999732971191,5.733896926530527,8.699181244814477,11.407954499713652,11.648561002603211,10.316842774956601,14.979544595644523,5.703207403317053,10.499895285160916,9.87363546659262,10.408369030058758,9.367532127052883,8,True,2.6,-36.62021450409223,-33.195969925719716,2026-10-29,2026-09-22,próxima,,,False,False,,,Em Baixa,16.100000381469727,-8.198761597656778,-13.021398707908283,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.2%))
EZTC3,SMALL11,SMALL11,Consumo discricionário,59.75,57.94,70.0,,,0.9,,52.18,61.84,68.1,53.85,39,Não,3,8,False,,True,,False,False,True,True,False,True,7,10,False,False,False,True,False,True,True,False,True,False,True,0.0,True,2931684864.0,5.42,0.55,9.65,5.69,10.15,7.87,5.14,36.95,9.17,0.07,3.06,0.34,0.77,30.83,-22.5,4.43,2.75,2.48,28.86,69.9,9.84,16.23,7.4,-34.9,-17.9,1.3,0.61,10.569999694824219,4.294759361307794,7.966778615225957,25.839943903398687,29.039239984093726,24.784993434809476,14.304758277876868,13.815876148391911,4.844471648757504,19.29193172729944,19.54487585634317,17.590388270708853,6,True,6.8,66.41805845389274,82.5159156508402,n/d,n/d,,,,False,False,,,Em Baixa,11.387590408325195,-7.179663863772756,-35.719375179316614,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.2%))
KEPL3,SMALL11,SMALL11,Bens Industriais,59.37,64.55,30.0,,,0.7,,64.82,50.4,65.32,97.2,40,Não,6,8,False,,True,,False,False,True,True,False,False,3,10,True,True,True,False,False,True,True,True,True,True,True,-0.02,True,985836032.0,7.32,1.28,5.07,16.59,17.52,36.22,12.97,9.71,5.82,-0.07,2.04,0.43,,121.44,-56.2,10.3,6.76,1.34,48.81,51.19,5.69,10.45,0.0,-45.6,-18.6,0.96,0.48,5.690000057220459,6.742469415594063,9.817035469104956,8.084153086761306,8.817449975989357,,8.987435936460594,2.076561301132369,5.168311369725077,7.936142542272559,8.450801531375332,7.605721378237798,6,True,4.7,33.66821268457352,39.475262960706026,n/d,n/d,,,,False,False,,,Em Baixa,6.489999771118164,-12.326652420819318,-45.809523264567055,False,False,False,sem sinal (Em Baixa; sem novo topo (-12.3%))
BBDC4,BOVA11,BOVA11,Produtos financeiros,58.96,58.34,62.5,15.65,,0.4,,50.69,60.18,66.43,72.03,41,Não,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,174484635648.0,6.9,0.97,9.65,8.33,14.13,11.35,0.0,26.07,,,,,1.15,57.47,17.8,5.33,1.07,,92.32,7.66,14.51,20.89,10.4,-23.3,-11.2,1.21,0.82,16.020000457763672,9.530437147559036,17.67896090872201,30.7630443572998,29.37266625766366,33.29018293528237,28.012719980945175,14.972857850635956,,21.496290598631507,22.84584044483359,20.56125640035023,4,True,3.2,28.347414561937544,34.18408229953511,n/d,2026-08-04,última,,,False,False,,,Em Baixa,18.49909782409668,-13.40117982999024,-24.572637045151136,True,False,False,sem sinal (Em Baixa; sem novo topo (-13.4%))
ISAE4,BOVA11,BOVA11,Serviços públicos,58.64,58.4,60.0,,,0.1,,59.33,47.95,60.47,76.22,42,Não,5,8,False,,True,,False,False,True,True,True,True,6,10,False,True,False,True,True,False,True,True,True,True,True,0.67,True,18015346688.0,6.32,0.8,6.84,8.95,12.71,14.91,9.63,26.39,7.26,3.41,5.28,0.79,1.15,56.58,220.0,8.6,6.2,0.28,54.58,44.81,20.47,31.63,24.7,-19.3,-9.5,0.97,0.68,25.530000686645508,16.32670316438642,28.435784030869886,50.25420681577388,53.85655290595864,58.45778227357472,43.20269275005427,24.802895736384112,28.778383543233414,38.01437515252942,35.99053814664384,32.39148433197946,8,True,3.6,26.8761592667059,48.90079956956039,n/d,2026-04-20,última,,,False,False,,,Em Baixa,26.84000015258789,-4.880772945212053,-20.326813508738272,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.9%))
BMOB3,SMALL11,SMALL11,Comunicação,58.08,54.21,80.0,,,0.4,,59.87,27.6,72.49,58.74,43,Não,7,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,False,True,True,True,True,True,True,True,-0.32,True,1877122304.0,12.22,2.07,10.18,6.18,16.97,10.68,11.27,8.91,6.71,-1.89,1.78,0.05,2.95,75.57,8.5,10.04,5.41,1.43,47.82,51.18,17.84,27.93,26.2,-19.4,-7.9,1.16,0.58,22.5,9.938822189217882,14.705465613826117,19.459296506651544,21.220372416800814,19.019793922811168,23.406373917153175,9.716797203482457,18.680509790294288,17.018428945029683,18.850151856552728,16.965136670897454,8,True,2.4,-24.599392573789093,-24.3625380220903,n/d,n/d,,,,False,False,,,Em Baixa,23.73871612548828,-5.218126030658709,-20.135411785093382,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.2%))
RECV3,BOVA11+SMALL11,BOVA11,Energia,58.06,63.01,30.0,,,0.9,,56.04,71.51,55.87,87.41,44,Rompimento,3,8,False,,True,,False,False,True,True,False,False,3,10,False,False,False,True,False,True,True,False,True,True,True,0.36,True,3058083584.0,5.98,0.67,16.77,10.7,11.26,17.76,10.15,16.73,3.19,1.18,2.91,0.72,1.48,64.01,-14.8,6.35,5.06,0.52,50.04,49.96,8.89,13.47,17.2,-22.6,-5.4,0.7,0.39,10.420000076293945,7.9666761040425325,11.666747606004982,18.226830059405582,24.692836901074966,25.71268067180562,21.09900169182308,9.093616991261978,10.420000076293945,16.109798762714085,14.946788832705282,13.452109949434755,8,True,3.2,29.098942907294422,54.60459351977103,n/d,n/d,,,Rompimento,False,False,,,Em Alta,10.398945808410645,0.20246540631332355,-24.42912256016011,False,True,False,"Rompimento (vol x1.2, +0.2% do topo, MM50>MM200)"
CPFE3,BOVA11,BOVA11,Serviços públicos,57.89,59.28,50.0,,,0.1,,76.35,42.48,29.56,83.92,45,Não,6,8,False,,True,,False,False,True,False,True,True,5,10,True,True,True,False,False,True,True,True,True,True,True,1.44,True,48728842240.0,7.9,2.09,9.06,10.15,26.43,27.84,15.57,13.16,5.38,2.35,0.92,1.55,1.51,80.2,21.5,9.69,8.79,0.29,71.02,27.73,35.03,52.32,20.7,-19.2,-7.4,0.93,0.65,42.290000915527344,30.66438652244877,51.53830324187571,64.26557587325156,49.367628457571485,82.36173009237815,60.90625676168941,31.913029753138908,75.35604301340923,55.796619214470404,56.222280001782565,50.60005200160431,8,True,2.7,19.65015584340133,31.938089398300118,n/d,n/d,,,,False,False,,,Em Baixa,46.349998474121094,-8.759434071741335,-20.195253067667796,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.8%))
BLAU3,SMALL11,SMALL11,Cuidados de saúde,57.75,62.65,30.0,,,0.2,,61.52,57.01,83.29,40.56,46,Não,5,8,False,,True,,False,False,True,True,False,False,3,10,False,True,True,False,False,True,True,True,True,True,True,0.01,True,2097343360.0,8.79,0.88,8.44,3.82,10.02,13.86,12.24,13.82,4.73,0.05,2.66,0.25,1.32,33.54,-56.7,6.46,5.87,1.38,37.94,62.5,8.35,13.7,8.7,-33.7,-9.3,0.79,0.26,9.079999923706055,2.474659074916464,4.5904925839700415,13.687144367361231,15.486074004020736,10.820564891842018,7.317523562022571,7.083587962218933,10.165946217631188,9.878761941295247,10.165946217631188,9.149351595868069,7,True,6.3,0.7637849421226361,8.796938593620297,n/d,n/d,,,,False,False,,,Em Baixa,9.300000190734863,-2.3655942206107117,-36.428211327080895,False,False,False,sem sinal (Em Baixa; sem novo topo (-2.4%))
TFCO4,SMALL11,SMALL11,Consumo discricionário,57.62,58.96,50.0,,,0.9,,82.1,28.22,66.75,16.08,47,Não,5,8,False,,True,,False,False,True,True,False,True,5,10,True,True,True,False,False,True,True,False,True,True,True,0.2,True,1953119616.0,13.55,3.25,2.45,1.72,23.99,26.81,27.1,13.23,8.36,0.47,2.83,0.3,0.9,23.34,-1.4,8.47,15.28,1.67,41.96,57.74,12.87,18.1,0.0,-28.9,-14.1,1.25,0.67,12.869999885559082,1.5835254103451333,2.9374396361902217,12.585055238646332,9.199378206192144,15.883347160754102,5.951250000000001,11.492767425480803,6.149441781986756,,,,6,False,10.0,,,n/d,n/d,,,,False,False,,,Em Baixa,15.010000228881836,-14.257163961963325,-29.19958533076069,False,False,False,sem sinal (Em Baixa; sem novo topo (-14.3%))
VBBR3,BOVA11,BOVA11,Consumo discricionário,57.5,55.29,70.0,,,0.9,,62.37,48.97,46.59,56.64,48,Pivô de alta,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,False,False,True,True,0.74,True,42357903360.0,8.11,1.74,4.41,6.07,21.49,20.83,16.06,2.48,5.97,1.52,2.01,0.93,0.74,49.19,677.0,10.86,9.71,0.57,65.98,33.8,18.16,36.13,95.0,-2.0,11.0,1.08,0.66,35.40999984741211,15.341851903550792,28.459135281086716,57.85234253738722,44.71282734846681,74.15653930386456,38.41324505622908,41.629573162004235,21.636398765315036,43.83715163633624,41.629573162004235,37.466615845803815,7,True,4.8,5.808009057481001,23.79879080835414,n/d,n/d,,,Pivô de alta,False,False,,,Lateral,36.130001068115234,-1.9928070839126732,-3.3306065660071216,False,True,False,Pivô de alta
SAPR11,SMALL11,SMALL11,Serviços públicos,57.38,55.15,70.0,,,0.1,,48.76,57.22,64.1,60.84,49,Não,4,8,False,,True,,False,False,False,True,True,True,7,10,False,False,True,False,False,True,True,True,False,True,True,0.21,True,9689846784.0,21.21,0.8,1.73,6.34,3.76,14.91,11.83,6.04,3.81,0.89,1.86,0.6,1.84,134.51,11.5,6.03,5.91,0.51,53.34,46.66,31.45,47.9,1.9,-33.1,-17.0,0.95,0.54,32.060001373291016,14.522862167905426,26.93990932146456,20.02805366318274,36.91811071739654,26.968886664003897,15.033916666666668,14.9643570766422,75.28505785854364,22.196585182466002,20.02805366318274,18.025248296864465,7,True,5.2,-43.77652050919379,-30.765488984171295,n/d,n/d,,,,False,False,,,Em Baixa,36.34000015258789,-11.777652067489274,-34.19540112887475,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.8%))
GMAT3,SMALL11,SMALL11,Bens de primeira necessidade,57.27,55.61,66.66666666666667,,,0.0,,48.74,75.41,57.35,33.57,50,Não,4,8,False,,True,,False,,True,True,False,True,6,9,True,True,False,False,False,True,True,False,False,True,True,0.48,True,9050739712.0,5.49,0.8,3.08,3.24,14.52,15.23,10.1,4.11,3.93,2.06,1.74,0.56,0.46,17.78,-35.4,4.42,5.7,1.0,52.91,42.64,3.57,7.15,10.1,-45.1,-5.2,1.19,0.51,3.930000066757202,0.9092310412606412,1.6866235815384896,9.484972838712734,8.895137199775272,10.864435639683027,4.240894981559316,7.283988457426163,7.1493627212444855,,,,6,False,11.9,,,n/d,n/d,,,,False,False,,,Em Baixa,3.9800000190734863,-1.256280202931348,-45.73194973723545,False,False,False,sem sinal (Em Baixa; sem novo topo (-1.3%))
ALUP11,SMALL11,SMALL11,Serviços públicos,57.12,56.61,60.0,,,0.1,,64.42,48.94,52.13,49.65,51,Não,6,8,False,,True,,False,False,True,False,False,True,6,10,True,True,True,True,False,False,True,True,True,True,True,0.82,True,14935598080.0,7.41,1.07,3.47,4.76,14.38,12.27,10.21,25.17,6.09,3.73,3.3,1.14,0.8,35.25,-33.8,11.32,5.16,0.32,60.84,28.54,28.16,36.3,11.5,-13.5,-5.0,0.78,0.65,31.399999618530273,10.669122463842788,19.79122217042837,56.14709783340434,52.89564400271589,59.61400079455883,27.212609668380487,36.12139832272212,53.485666429761906,43.60966274599599,52.89564400271589,47.606079602444304,7,True,5.6,51.61172032100993,38.88427794839957,n/d,n/d,,,,False,False,,,Em Baixa,32.83126449584961,-4.359457058074234,-14.269118786756774,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.4%))
BPAC11,BOVA11,BOVA11,Produtos financeiros,56.79,53.58,75.0,15.65,,0.4,,60.08,42.13,66.43,27.27,52,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,170196467712.0,10.73,2.46,2.81,2.74,22.88,20.48,0.0,39.8,,,,,0.72,29.37,20.0,8.3,2.41,,90.46,8.68,41.48,63.41,21.8,-20.3,-8.0,1.6,0.81,50.5099983215332,9.873848615447004,18.315989181654192,62.37255151540678,46.633842178430726,83.49336956563431,11.768333333333333,56.95908478010734,,13.31939037681151,11.768333333333333,10.5915,3,True,6.3,-79.03088427646081,-73.63019041888734,n/d,n/d,,,,False,False,,,Em Baixa,56.29629898071289,-10.278296733435488,-21.757197180667156,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.3%))
